docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378112713005288-1948	1	Quantity	237	252	T1	F(3, 8.9) = 4.1	"{""mods"": []}"
S0378112713005288-1948	1	MeasuredProperty	182	203	T3	significant variation	"{""HasQuantity"": ""T1""}"
S0378112713005288-1948	2	Quantity	254	262	T4	p = 0.03	"{""mods"": []}"
S0378112713005288-1948	2	MeasuredEntity	344	354	T5	site types	"{""HasQuantity"": ""T4""}"
S0378112713005288-1948	2	MeasuredProperty	182	203	T6	significant variation	"{""HasQuantity"": ""T4""}"
S0378112713005288-1948	3	Quantity	265	268	T7	20%	"{""unit"": ""%"", ""mods"": []}"
S0378112713005288-1948	3	MeasuredEntity	194	203	T8	variation	"{""HasQuantity"": ""T7""}"
S0378112713005288-1948	3	MeasuredProperty	276	300	T9	total observed variation	"{""HasQuantity"": ""T7""}"
S0378112713005288-1948	4	Quantity	481	489	T10	p < 0.01	"{""mods"": []}"
S0378112713005288-1948	4	MeasuredEntity	548	568	T11	regeneration density	"{""HasQuantity"": ""T10""}"
S0378112713005288-1948	4	MeasuredProperty	548	568	T12	regeneration density	"{""HasQuantity"": ""T10""}"
S0378112713005288-1948	5	Quantity	753	770	T13	F(1, 3.95) = 1.75	"{""mods"": []}"
S0378112713005288-1948	5	MeasuredEntity	746	751	T14	soils	"{""HasQuantity"": ""T13""}"
S0378112713005288-1948	5	MeasuredProperty	678	700	T15	regeneration densities	"{""HasQuantity"": ""T13""}"
S0378112713005288-1948	6	Quantity	772	780	T16	p = n.s.	"{""mods"": []}"
S0378112713005288-1948	6	MeasuredEntity	746	751	T17	soils	"{""HasQuantity"": ""T16""}"
S0378112713005288-1948	6	MeasuredProperty	678	700	T18	regeneration densities	"{""HasQuantity"": ""T16""}"
