docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927024813002420-975	1	Quantity	54	64	T1	unknown Mw	"{""mods"": [""IsApproximate""]}"
S0927024813002420-975	1	MeasuredEntity	0	19	T2	Polythiophene (PTh)	"{""HasQuantity"": ""T1""}"
S0927024813002420-975	2	Quantity	194	204	T4	99.9% pure	"{""mods"": [""IsMean""]}"
S0927024813002420-975	3	Quantity	536	547	T7	1×10−5 Torr	"{""unit"": ""Torr""}"
S0927024813002420-975	3	MeasuredEntity	494	505	T8	evaporation	"{""HasQuantity"": ""T7""}"
S0927024813002420-975	4	Quantity	568	577	T10	300±15 °C	"{""unit"": ""\u00b0C"", ""mods"": [""IsMeanHasSD""]}"
S0927024813002420-975	4	MeasuredEntity	494	505	T11	evaporation	"{""HasQuantity"": ""T10""}"
S0927024813002420-975	4	MeasuredProperty	553	564	T12	temperature	"{""HasQuantity"": ""T10""}"
S0927024813002420-975	5	Quantity	630	639	T13	0.5–5 Å/s	"{""unit"": ""\u00c5/s"", ""mods"": [""IsRange""]}"
S0927024813002420-975	5	MeasuredEntity	602	624	T14	PTh and C60 deposition	"{""HasQuantity"": ""T13""}"
S0927024813002420-975	5	MeasuredProperty	594	598	T15	rate	"{""HasQuantity"": ""T13""}"
S0927024813002420-975	6	Quantity	718	727	T16	1.5–3 Å/s	"{""unit"": ""\u00c5/s"", ""mods"": [""IsApproximate"", ""IsRange""]}"
S0927024813002420-975	7	Quantity	1030	1049	T19	20–25 monomer units	"{""mods"": [""IsRange""]}"
S0927024813002420-975	7	MeasuredEntity	973	987	T20	evaporated PTh	"{""HasQuantity"": ""T19""}"
S0927024813002420-975	7	MeasuredProperty	1000	1028	T21	effective conjugation length	"{""HasQuantity"": ""T19""}"
S0927024813002420-975	8	Quantity	1054	1060	T22	2.0 eV	"{""unit"": ""eV"", ""mods"": [""IsApproximate""]}"
S0927024813002420-975	8	MeasuredEntity	973	987	T23	evaporated PTh	"{""HasQuantity"": ""T22""}"
S0927024813002420-975	9	Quantity	1087	1104	T25	1500–2000 g mol−1	"{""unit"": ""g mol\u22121"", ""mods"": [""IsRange""]}"
