docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0032063312003054-2501	1	Quantity	17	20	T1	689	"{""mods"": [""IsCount""]}"
S0032063312003054-2501	1	MeasuredEntity	21	64	T2	events of electron precipitation signatures	"{""HasQuantity"": ""T1""}"
S0032063312003054-2501	1	MeasuredProperty	11	16	T3	total	"{""HasQuantity"": ""T1""}"
S0032063312003054-2501	2	Quantity	66	68	T4	85	"{""mods"": [""IsCount""]}"
S0032063312003054-2501	2	MeasuredEntity	21	64	T5	events of electron precipitation signatures	"{""HasQuantity"": ""T4""}"
S0032063312003054-2501	2	MeasuredProperty	90	127	T6	concurrent acceleration of heavy-ions	"{""HasQuantity"": ""T4""}"
S0032063312003054-2501	3	Quantity	147	150	T7	12%	"{""unit"": ""%""}"
S0032063312003054-2501	3	MeasuredEntity	154	178	T8	precipitation signatures	"{""HasQuantity"": ""T7""}"
S0032063312003054-2501	4	Quantity	192	195	T10	∼5%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0032063312003054-2501	4	MeasuredEntity	199	209	T11	MEX orbits	"{""HasQuantity"": ""T10""}"
S0032063312003054-2501	5	Quantity	216	218	T13	37	"{""mods"": [""IsCount""]}"
S0032063312003054-2501	5	MeasuredEntity	219	262	T14	events of electron precipitation signatures	"{""HasQuantity"": ""T13""}"
S0032063312003054-2501	6	Quantity	193	195	T16	5%	"{""unit"": ""%""}"
S0032063312003054-2501	6	MeasuredEntity	154	178	T17	precipitation signatures	"{""HasQuantity"": ""T16""}"
S0032063312003054-2501	7	Quantity	444	447	T19	∼2%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0032063312003054-2501	7	MeasuredEntity	451	461	T20	MEX orbits	"{""HasQuantity"": ""T19""}"
