docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0006322312001096-1177	1	Quantity	94	98	T1	1985	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	1	Quantity	260	268	T2	35 to 55	"{""mods"": [""IsRange""]}"
S0006322312001096-1177	1	Quantity	281	283	T3	20	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	1	Quantity	341	353	T4	1985 to 1988	"{""mods"": [""IsRange""]}"
S0006322312001096-1177	1	Quantity	384	387	T5	73%	"{""unit"": ""%""}"
S0006322312001096-1177	1	Quantity	413	419	T6	10,308	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	1	Quantity	431	435	T7	6895	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	1	Quantity	444	448	T8	3413	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	1	Quantity	574	586	T9	1991 to 1993	"{""mods"": [""IsRange""]}"
S0006322312001096-1177	1	Quantity	592	596	T10	8815	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	1	Quantity	608	620	T11	1997 to 1999	"{""mods"": [""IsRange""]}"
S0006322312001096-1177	1	Quantity	626	630	T12	7870	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	1	Quantity	642	654	T13	2003 to 2004	"{""mods"": [""IsRange""]}"
S0006322312001096-1177	1	Quantity	660	664	T14	6967	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	1	Quantity	680	692	T15	2008 to 2009	"{""mods"": [""IsRange""]}"
S0006322312001096-1177	1	Quantity	698	702	T16	6761	"{""mods"": [""IsCount""]}"
S0006322312001096-1177	1	MeasuredEntity	599	606	T24	phase 5	"{""HasQuantity"": ""T12""}"
S0006322312001096-1177	1	MeasuredEntity	633	640	T25	phase 7	"{""HasQuantity"": ""T14""}"
S0006322312001096-1177	1	MeasuredEntity	671	678	T26	phase 9	"{""HasQuantity"": ""T16""}"
