docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512003995-2737	1	Quantity	110	114	T1	5–10	"{""unit"": ""times"", ""mods"": [""IsRange""]}"
S0019103512003995-2737	1	MeasuredEntity	29	91	T2	stellar XUV flux, or the corresponding alternative heat source	"{""HasQuantity"": ""T1""}"
S0019103512003995-2737	2	Quantity	190	205	T4	8000 and 9000 K	"{""unit"": ""K"", ""mods"": [""IsRange""]}"
S0019103512003995-2737	2	MeasuredEntity	165	181	T5	mean temperature	"{""HasQuantity"": ""T4""}"
S0019103512003995-2737	3	Quantity	812	827	T6	109–1010 kg s−1	"{""unit"": ""kg s\u22121"", ""mods"": [""IsRange""]}"
S0019103512003995-2737	3	MeasuredEntity	793	808	T7	mass loss rates	"{""HasQuantity"": ""T6""}"
S0019103512003995-2737	4	Quantity	848	855	T8	10–100%	"{""unit"": ""%"", ""mods"": [""IsRange""]}"
S0019103512003995-2737	4	MeasuredEntity	863	876	T9	planet’s mass	"{""HasQuantity"": ""T8""}"
S0019103512003995-2737	5	Quantity	983	992	T10	∼10 times	"{""unit"": ""times"", ""mods"": [""IsApproximate""]}"
S0019103512003995-2737	5	MeasuredEntity	945	969	T11	reasonable energy inputs	"{""HasQuantity"": ""T10""}"
