docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927775713009606-1216	1	Quantity	98	106	T1	1.5418 Å	"{""unit"": ""\u00c5""}"
S0927775713009606-1216	1	MeasuredEntity	88	92	T2	CuKα	"{""HasQuantity"": ""T1""}"
S0927775713009606-1216	2	Quantity	130	139	T3	5° to 85°	"{""unit"": ""\u00b0"", ""mods"": [""IsRange""]}"
S0927775713009606-1216	2	MeasuredEntity	116	124	T4	2θ range	"{""HasQuantity"": ""T3""}"
S0927775713009606-1216	3	Quantity	162	166	T5	0.1°	"{""unit"": ""\u00b0""}"
S0927775713009606-1216	3	MeasuredEntity	149	158	T6	step size	"{""HasQuantity"": ""T5""}"
S0927775713009606-1216	4	Quantity	199	202	T7	4 s	"{""unit"": ""s""}"
S0927775713009606-1216	4	MeasuredEntity	173	195	T8	counting time per step	"{""HasQuantity"": ""T7""}"
S0927775713009606-1216	5	Quantity	383	386	T9	0.9	"{""unit"": null}"
S0927775713009606-1216	5	MeasuredEntity	379	380	T10	K	"{""HasQuantity"": ""T9""}"
