docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167880913001229-1304	1	Quantity	111	137	T1	up to 11.25 Mg ha−1 year−1	"{""unit"": ""Mg ha\u22121 year\u22121"", ""mods"": [""IsRange""]}"
S0167880913001229-1304	1	MeasuredEntity	87	106	T2	organic fertilisers	"{""HasQuantity"": ""T1""}"
S0167880913001229-1304	1	MeasuredProperty	72	83	T3	application	"{""HasQuantity"": ""T1""}"
S0167880913001229-1304	2	Quantity	325	333	T4	p = 0.24	"{""unit"": ""p"", ""mods"": []}"
S0167880913001229-1304	3	Quantity	458	467	T7	r2 = 0.18	"{""unit"": ""r2"", ""mods"": []}"
S0167880913001229-1304	3	MeasuredEntity	390	423	T8	mass of organic fertiliser inputs	"{""HasQuantity"": ""T7""}"
S0167880913001229-1304	3	MeasuredProperty	428	456	T9	changes in 0–10 cm depth SOC	"{""HasQuantity"": ""T7""}"
S0167880913001229-1304	4	Quantity	469	477	T10	p < 0.01	"{""unit"": ""p"", ""mods"": []}"
S0167880913001229-1304	4	MeasuredEntity	390	423	T11	mass of organic fertiliser inputs	"{""HasQuantity"": ""T10""}"
S0167880913001229-1304	4	MeasuredProperty	428	456	T12	changes in 0–10 cm depth SOC	"{""HasQuantity"": ""T10""}"
S0167880913001229-1304	5	Quantity	598	642	T13	no significant between-treatment differences	"{""unit"": """", ""mods"": [""IsApproximate""]}"
S0167880913001229-1304	5	MeasuredEntity	553	563	T14	SOC stocks	"{""HasQuantity"": ""T13""}"
S0167880913001229-1304	5	MeasuredProperty	542	549	T15	decline	"{""HasQuantity"": ""T13""}"
S0167880913001229-1304	6	Quantity	701	728	T16	no significant correlations	"{""unit"": """", ""mods"": [""IsApproximate""]}"
S0167880913001229-1304	6	MeasuredProperty	741	777	T18	pruning or organic fertiliser inputs	"{""HasQuantity"": ""T16""}"
