docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103513005058-4175	1	Quantity	141	157	T1	1.0–1.7 wt.% SO4	"{""unit"": ""wt.% SO4"", ""mods"": [""IsRange""]}"
S0019103513005058-4175	1	MeasuredEntity	104	120	T2	sulfates on Mars	"{""HasQuantity"": ""T1""}"
S0019103513005058-4175	1	MeasuredProperty	94	100	T3	amount	"{""HasQuantity"": ""T1""}"
S0019103513005058-4175	2	Quantity	178	186	T4	1.3 wt.%	"{""unit"": ""wt.%"", ""mods"": []}"
S0019103513005058-4175	2	MeasuredEntity	187	202	T5	soluble sulfate	"{""HasQuantity"": ""T4""}"
S0019103513005058-4175	3	Quantity	314	323	T6	∼6.8 wt.%	"{""unit"": ""wt.%"", ""mods"": [""IsApproximate""]}"
S0019103513005058-4175	3	MeasuredEntity	324	337	T7	sulfur as SO3	"{""HasQuantity"": ""T6""}"
S0019103513005058-4175	4	Quantity	339	349	T9	2.7 wt.% S	"{""unit"": ""wt.% S"", ""mods"": []}"
S0019103513005058-4175	4	MeasuredEntity	324	330	T10	sulfur	"{""HasQuantity"": ""T9""}"
S0019103513005058-4175	5	Quantity	592	601	T11	∼4.4 wt.%	"{""unit"": ""wt.%"", ""mods"": [""IsApproximate""]}"
S0019103513005058-4175	5	MeasuredEntity	527	541	T12	sulfur content	"{""HasQuantity"": ""T11""}"
S0019103513005058-4175	6	Quantity	737	741	T13	0.1%	"{""unit"": ""%"", ""mods"": []}"
S0019103513005058-4175	6	MeasuredEntity	749	778	T14	terrestrial volcanic gas flux	"{""HasQuantity"": ""T13""}"
S0019103513005058-4175	7	Quantity	837	843	T15	1–2 Ga	"{""unit"": ""Ga"", ""mods"": [""IsRange""]}"
S0019103513005058-4175	7	MeasuredEntity	806	836	T16	volcanic emission rate on Mars	"{""HasQuantity"": ""T15""}"
