docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0378112713005288-2062	1	Quantity	374	387	T1	200,000 seeds	"{""unit"": ""seeds"", ""mods"": [""IsCount""]}"
S0378112713005288-2062	1	Quantity	394	398	T2	1 kg	"{""unit"": ""kg""}"
S0378112713005288-2062	1	MeasuredEntity	367	372	T3	rowan	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T4""}"
S0378112713005288-2062	1	MeasuredProperty	382	387	T4	seeds	"{""HasQuantity"": ""T1""}"
S0378112713005288-2062	1	MeasuredEntity	367	372	T5	rowan	"{""HasQuantity"": ""T2"", ""HasProperty"": ""T6""}"
S0378112713005288-2062	2	Quantity	479	496	T7	5.9 million seeds	"{""unit"": ""seeds"", ""mods"": [""IsCount""]}"
S0378112713005288-2062	2	Quantity	394	398	T8	1 kg	"{""unit"": ""kg""}"
S0378112713005288-2062	2	MeasuredEntity	472	477	T9	birch	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T10""}"
S0378112713005288-2062	2	MeasuredProperty	382	387	T10	seeds	"{""HasQuantity"": ""T7""}"
S0378112713005288-2062	2	MeasuredEntity	472	477	T11	birch	"{""HasQuantity"": ""T8"", ""HasProperty"": ""T12""}"
S0378112713005288-2062	3	Quantity	145	157	T13	a metre high	"{""unit"": ""metre"", ""mods"": [""IsApproximate""]}"
S0378112713005288-2062	4	Quantity	162	181	T16	several metres wide	"{""unit"": ""metres"", ""mods"": [""IsApproximate""]}"
S0378112713005288-2062	5	Quantity	923	936	T19	a single site	"{""mods"": [""IsCount""]}"
S0378112713005288-2062	5	MeasuredEntity	938	941	T20	U15	"{""HasQuantity"": ""T19""}"
