docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S2213158213000582-1340	1	Quantity	28	35	T1	5–55 Hz	"{""unit"": ""Hz"", ""mods"": [""IsRange""]}"
S2213158213000582-1340	1	MeasuredProperty	36	51	T2	bandpass filter	"{""HasQuantity"": ""T1""}"
S2213158213000582-1340	2	Quantity	99	108	T3	30–130 ms	"{""unit"": ""ms"", ""mods"": [""IsRange""]}"
S2213158213000582-1340	2	MeasuredProperty	90	98	T4	activity	"{""HasQuantity"": ""T3""}"
S2213158213000582-1340	3	Quantity	135	137	T5	4D	"{""mods"": [""IsCount""]}"
S2213158213000582-1340	3	MeasuredProperty	138	152	T6	activation map	"{""HasQuantity"": ""T5""}"
S2213158213000582-1340	4	Quantity	154	156	T7	3D	"{""mods"": [""IsCount""]}"
S2213158213000582-1340	4	MeasuredProperty	157	164	T8	volumes	"{""HasQuantity"": ""T7""}"
S2213158213000582-1340	5	Quantity	191	193	T9	2D	"{""mods"": [""IsCount""]}"
S2213158213000582-1340	5	MeasuredProperty	194	219	T10	source time-course matrix	"{""HasQuantity"": ""T9""}"
S2213158213000582-1340	6	Quantity	298	304	T11	95.81%	"{""unit"": ""%""}"
S2213158213000582-1340	6	MeasuredEntity	264	280	T12	gradiometer data	"{""HasQuantity"": ""T11""}"
S2213158213000582-1340	6	MeasuredProperty	233	259	T13	percent variance explained	"{""HasQuantity"": ""T11""}"
S2213158213000582-1340	7	Quantity	316	322	T14	94.38%	"{""unit"": ""%""}"
S2213158213000582-1340	7	MeasuredEntity	327	329	T15	SZ	"{""HasQuantity"": ""T14""}"
S2213158213000582-1340	7	MeasuredProperty	233	259	T16	percent variance explained	"{""HasQuantity"": ""T14""}"
S2213158213000582-1340	8	Quantity	417	423	T17	96.24%	"{""unit"": ""%""}"
S2213158213000582-1340	8	MeasuredEntity	374	391	T18	magnetometer data	"{""HasQuantity"": ""T17""}"
S2213158213000582-1340	8	MeasuredProperty	343	369	T19	percent variance explained	"{""HasQuantity"": ""T17""}"
S2213158213000582-1340	9	Quantity	435	441	T20	93.17%	"{""unit"": ""%""}"
S2213158213000582-1340	9	MeasuredEntity	446	448	T21	SZ	"{""HasQuantity"": ""T20""}"
S2213158213000582-1340	9	MeasuredProperty	343	369	T22	percent variance explained	"{""HasQuantity"": ""T20""}"
S2213158213000582-1340	10	Quantity	534	546	T23	t(39) = 1.16	"{""mods"": [""IsMeanHasSD""]}"
S2213158213000582-1340	10	MeasuredEntity	516	532	T24	gradiometer data	"{""HasQuantity"": ""T23""}"
S2213158213000582-1340	10	MeasuredProperty	485	511	T25	percent variance explained	"{""HasQuantity"": ""T23""}"
S2213158213000582-1340	11	Quantity	548	556	T26	p = 0.25	"{""mods"": [""IsMean""]}"
S2213158213000582-1340	11	MeasuredEntity	516	532	T27	gradiometer data	"{""HasQuantity"": ""T26""}"
S2213158213000582-1340	11	MeasuredProperty	485	511	T28	percent variance explained	"{""HasQuantity"": ""T26""}"
S2213158213000582-1340	12	Quantity	580	592	T29	t(39) = 1.31	"{""mods"": [""IsMeanHasSD""]}"
S2213158213000582-1340	12	MeasuredEntity	561	578	T30	magnetometer data	"{""HasQuantity"": ""T29""}"
S2213158213000582-1340	12	MeasuredProperty	485	511	T31	percent variance explained	"{""HasQuantity"": ""T29""}"
S2213158213000582-1340	13	Quantity	594	602	T32	p = 0.20	"{""mods"": [""IsMean""]}"
S2213158213000582-1340	13	MeasuredEntity	561	578	T33	magnetometer data	"{""HasQuantity"": ""T32""}"
