docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0925443913001385-1638	1	Quantity	77	80	T1	30%	"{""unit"": ""%"", ""mods"": [""IsRange""]}"
S0925443913001385-1638	1	MeasuredEntity	26	32	T2	MRPL12	"{""HasQuantity"": ""T1""}"
S0925443913001385-1638	1	MeasuredProperty	17	22	T3	level	"{""HasQuantity"": ""T1""}"
S0925443913001385-1638	2	Quantity	159	164	T4	~ 30%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0925443913001385-1638	2	MeasuredEntity	134	138	T5	ICT1	"{""HasQuantity"": ""T4""}"
S0925443913001385-1638	3	Quantity	201	204	T7	37%	"{""unit"": ""%""}"
S0925443913001385-1638	3	MeasuredEntity	191	196	T8	MRPL3	"{""HasQuantity"": ""T7""}"
S0925443913001385-1638	4	Quantity	560	568	T10	~ 60–80%	"{""unit"": ""%"", ""mods"": [""IsRange"", ""IsApproximate""]}"
S0925443913001385-1638	4	MeasuredEntity	489	513	T11	MRPS18B, MRPS25 and DAP3	"{""HasQuantity"": ""T10""}"
S0925443913001385-1638	4	MeasuredProperty	550	556	T12	levels	"{""HasQuantity"": ""T10""}"
S0925443913001385-1638	5	Quantity	656	659	T13	35%	"{""unit"": ""%""}"
S0925443913001385-1638	5	MeasuredProperty	631	637	T15	levels	"{""HasQuantity"": ""T13""}"
S0925443913001385-1638	6	Quantity	664	667	T16	22%	"{""unit"": ""%""}"
S0925443913001385-1638	6	MeasuredEntity	622	630	T17	12S rRNA	"{""HasQuantity"": ""T16""}"
S0925443913001385-1638	6	MeasuredProperty	631	637	T18	levels	"{""HasQuantity"": ""T16""}"
