docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512003995-2681	1	Quantity	199	202	T1	5Rp	"{""mods"": [""IsCount""]}"
S0019103512003995-2681	1	MeasuredEntity	170	174	T2	ions	"{""HasQuantity"": ""T1""}"
S0019103512003995-2681	2	Quantity	276	280	T3	3.9%	"{""unit"": ""%""}"
S0019103512003995-2681	3	Quantity	282	284	T5	8%	"{""unit"": ""%""}"
S0019103512003995-2681	4	Quantity	290	294	T7	5.8%	"{""unit"": ""%""}"
S0019103512003995-2681	4	MeasuredEntity	336	347	T8	Si III line	"{""HasQuantity"": ""T7""}"
S0019103512003995-2681	5	Quantity	367	370	T9	40%	"{""unit"": ""%""}"
S0019103512003995-2681	5	MeasuredEntity	374	381	T10	silicon	"{""HasQuantity"": ""T9""}"
S0019103512003995-2681	6	Quantity	450	452	T11	2σ	"{""unit"": ""\u03c3""}"
S0019103512003995-2681	6	MeasuredEntity	419	434	T12	observed values	"{""HasQuantity"": ""T11""}"
S0019103512003995-2681	7	Quantity	549	553	T13	3.2%	"{""unit"": ""%""}"
S0019103512003995-2681	8	Quantity	555	559	T15	6.7%	"{""unit"": ""%""}"
S0019103512003995-2681	9	Quantity	565	569	T17	4.6%	"{""unit"": ""%""}"
S0019103512003995-2681	9	MeasuredEntity	611	622	T18	Si III line	"{""HasQuantity"": ""T17""}"
S0019103512003995-2681	10	Quantity	450	452	T19	2σ	"{""unit"": ""\u03c3""}"
S0019103512003995-2681	10	MeasuredEntity	419	434	T20	observed values	"{""HasQuantity"": ""T19""}"
S0019103512003995-2681	11	Quantity	706	710	T21	0.9σ	"{""unit"": ""\u03c3""}"
S0019103512003995-2681	11	MeasuredEntity	683	698	T22	observed values	"{""HasQuantity"": ""T21""}"
S0019103512003995-2681	12	Quantity	716	720	T23	2.6σ	"{""unit"": ""\u03c3""}"
S0019103512003995-2681	12	MeasuredEntity	683	698	T24	observed values	"{""HasQuantity"": ""T23""}"
S0019103512003995-2681	13	Quantity	831	837	T25	8250 K	"{""unit"": ""K""}"
S0019103512003995-2681	13	MeasuredEntity	811	827	T26	mean temperature	"{""HasQuantity"": ""T25""}"
