docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0012821X13002185-994	1	Quantity	81	89	T1	∼33.7 Ma	"{""unit"": ""Ma"", ""mods"": [""IsApproximate""]}"
S0012821X13002185-994	1	MeasuredEntity	20	40	T2	Antarctic glaciation	"{""HasQuantity"": ""T1""}"
S0012821X13002185-994	1	MeasuredProperty	11	16	T3	onset	"{""HasQuantity"": ""T1""}"
S0012821X13002185-994	2	Quantity	374	377	T4	40%	"{""unit"": ""%""}"
S0012821X13002185-994	2	MeasuredEntity	381	399	T5	primary production	"{""HasQuantity"": ""T4""}"
S0012821X13002185-994	2	MeasuredProperty	356	363	T6	account	"{""HasQuantity"": ""T4""}"
S0012821X13002185-994	3	Quantity	895	899	T7	0.6‰	"{""unit"": ""\u2030""}"
S0012821X13002185-994	3	MeasuredEntity	908	920	T8	diatom δ30Si	"{""HasQuantity"": ""T7""}"
S0012821X13002185-994	3	MeasuredProperty	900	904	T9	rise	"{""HasQuantity"": ""T7""}"
S0012821X13002185-994	4	Quantity	1078	1082	T10	1.5‰	"{""unit"": ""\u2030""}"
S0012821X13002185-994	4	MeasuredEntity	1094	1106	T11	sponge δ30Si	"{""HasQuantity"": ""T10""}"
S0012821X13002185-994	4	MeasuredProperty	1083	1090	T12	decline	"{""HasQuantity"": ""T10""}"
S0012821X13002185-994	5	Quantity	1308	1316	T13	∼31.5 Ma	"{""unit"": ""Ma"", ""mods"": [""IsApproximate""]}"
S0012821X13002185-994	5	MeasuredEntity	1252	1297	T14	Intermediate depth silicic acid concentration	"{""HasQuantity"": ""T13""}"
S0012821X13002185-994	5	MeasuredProperty	1298	1302	T15	peak	"{""HasQuantity"": ""T13""}"
