docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0032063313003218-6651	1	Quantity	396	400	T1	~1kR	"{""unit"": ""kR"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	1	MeasuredEntity	377	394	T2	HST detectability	"{""HasQuantity"": ""T1""}"
S0032063313003218-6651	2	Quantity	527	540	T3	~74° latitude	"{""unit"": ""degrees"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	2	MeasuredEntity	560	568	T4	location	"{""HasQuantity"": ""T3""}"
S0032063313003218-6651	3	Quantity	742	747	T5	~88kR	"{""unit"": ""kR"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	3	MeasuredEntity	726	738	T6	auroral oval	"{""HasQuantity"": ""T5""}"
S0032063313003218-6651	4	Quantity	764	769	T7	~79kR	"{""unit"": ""kR"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	4	MeasuredEntity	726	738	T8	auroral oval	"{""HasQuantity"": ""T7""}"
S0032063313003218-6651	5	Quantity	821	831	T8	~7.85mWm−2	"{""unit"": ""mWm\u22122"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	5	MeasuredEntity	787	807	T9	electron energy flux	"{""HasQuantity"": ""T8""}"
S0032063313003218-6651	6	Quantity	863	872	T9	~8.8mWm−2	"{""unit"": ""mWm\u22122"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	6	MeasuredEntity	787	807	T10	electron energy flux	"{""HasQuantity"": ""T9""}"
S0032063313003218-6651	7	Quantity	1023	1028	T10	~15kR	"{""unit"": ""kR"", ""mods"": [""IsApproximate""]}"
S0032063313003218-6651	7	MeasuredEntity	982	996	T11	polar emission	"{""HasQuantity"": ""T10""}"
