docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1873506113001116-1369	1	Quantity	51	72	T1	more than 10 passages	"{""mods"": [""IsCount""]}"
S1873506113001116-1369	1	MeasuredEntity	0	19	T2	BC1 and TNC1 hiPSCs	"{""HasQuantity"": ""T1""}"
S1873506113001116-1369	2	Quantity	399	408	T3	10% serum	"{""unit"": ""%""}"
S1873506113001116-1369	2	MeasuredEntity	403	408	T4	serum	"{""HasQuantity"": ""T3""}"
S1873506113001116-1369	3	Quantity	440	446	T4	8 days	"{""unit"": ""days""}"
S1873506113001116-1369	3	MeasuredEntity	450	463	T5	spinner flask	"{""HasQuantity"": ""T4""}"
S1873506113001116-1369	4	Quantity	476	482	T5	4 days	"{""unit"": ""days""}"
S1873506113001116-1369	4	MeasuredEntity	486	522	T6	gelatin-coated tissue culture plates	"{""HasQuantity"": ""T5""}"
S1873506113001116-1369	5	Quantity	1185	1199	T6	43.57% ± 4.35%	"{""mods"": [""IsMeanHasSD""], ""unit"": ""%""}"
S1873506113001116-1369	5	MeasuredEntity	1235	1250	T7	CD34+CD45+ HPCs	"{""HasQuantity"": ""T6""}"
S1873506113001116-1369	6	Quantity	1212	1226	T7	43.22% ± 7.13%	"{""mods"": [""IsMeanHasSD""], ""unit"": ""%""}"
S1873506113001116-1369	6	MeasuredEntity	1235	1250	T8	CD34+CD45+ HPCs	"{""HasQuantity"": ""T7""}"
S1873506113001116-1369	8	Quantity	1529	1539	T9	P = 0.0307	"{""mods"": [""IsMean""], ""unit"": ""P""}"
S1873506113001116-1369	8	MeasuredEntity	1553	1600	T10	cells cultured in parallel in adhesion cultures	"{""HasQuantity"": ""T9""}"
