docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S1750583613004192-1267	1	Quantity	304	327	T1	less than a few percent	"{""unit"": ""percent"", ""mods"": [""IsRange""]}"
S1750583613004192-1267	1	MeasuredProperty	289	299	T2	saturation	"{""HasQuantity"": ""T1""}"
S1750583613004192-1267	2	Quantity	314	327	T3	a few percent	"{""unit"": ""percent""}"
S1750583613004192-1267	2	MeasuredProperty	289	299	T4	saturation	"{""HasQuantity"": ""T3""}"
S1750583613004192-1267	3	Quantity	433	454	T5	around thirty percent	"{""unit"": ""percent"", ""mods"": [""IsApproximate""]}"
S1750583613004192-1267	3	MeasuredProperty	390	400	T6	saturation	"{""HasQuantity"": ""T5""}"
S1750583613004192-1267	4	Quantity	440	454	T7	thirty percent	"{""unit"": ""percent""}"
S1750583613004192-1267	4	MeasuredProperty	390	400	T8	saturation	"{""HasQuantity"": ""T7""}"
S1750583613004192-1267	5	Quantity	597	600	T9	80%	"{""unit"": ""percent""}"
S1750583613004192-1267	5	MeasuredEntity	649	663	T10	Sleipner plume	"{""HasQuantity"": ""T9""}"
S1750583613004192-1267	5	MeasuredProperty	601	615	T11	gas saturation	"{""HasQuantity"": ""T9""}"
S1750583613004192-1267	6	Quantity	893	896	T12	40%	"{""unit"": ""percent""}"
S1750583613004192-1267	6	MeasuredEntity	851	856	T13	plume	"{""HasQuantity"": ""T12""}"
S1750583613004192-1267	6	MeasuredProperty	862	873	T14	lower limit	"{""HasQuantity"": ""T12""}"
