docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927775713009606-1074	1	Quantity	849	856	T1	> 10 nm	"{""unit"": ""nm"", ""mods"": [""IsRange""]}"
S0927775713009606-1074	1	MeasuredEntity	834	848	T2	pore diameters	"{""HasQuantity"": ""T1""}"
S0927775713009606-1074	2	Quantity	864	877	T4	> 0.5 cm3 g−1	"{""unit"": ""cm3 g\u22121"", ""mods"": [""IsRange""]}"
S0927775713009606-1074	2	MeasuredEntity	858	863	T5	Vmeso	"{""HasQuantity"": ""T4""}"
S0927775713009606-1074	2	MeasuredProperty	825	831	T6	volume	"{""HasQuantity"": ""T4""}"
S0927775713009606-1074	3	Quantity	903	915	T5	> 170 m2 g−1	"{""unit"": ""m2 g\u22121"", ""mods"": [""IsRange""]}"
S0927775713009606-1074	3	MeasuredEntity	898	902	T6	SBET	"{""HasQuantity"": ""T5""}"
S0927775713009606-1074	3	MeasuredProperty	883	895	T7	surface area	"{""HasQuantity"": ""T5""}"
S0927775713009606-1074	4	Quantity	1033	1040	T8	5–40 nm	"{""unit"": ""nm"", ""mods"": [""IsRange""]}"
S0927775713009606-1074	4	MeasuredEntity	989	1006	T9	CdS nanoparticles	"{""HasQuantity"": ""T8""}"
S0927775713009606-1074	4	MeasuredProperty	1095	1099	T10	size	"{""HasQuantity"": ""T8""}"
S0927775713009606-1074	5	Quantity	1201	1208	T11	1 (w/w)	"{""unit"": ""w/w"", ""mods"": [""IsCount""]}"
S0927775713009606-1074	5	MeasuredEntity	1182	1198	T12	CdS/starch ratio	"{""HasQuantity"": ""T11""}"
S0927775713009606-1074	5	MeasuredProperty	1193	1198	T13	ratio	"{""HasQuantity"": ""T11""}"
