docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0006322312001096-1194	1	Quantity	217	220	T1	10%	"{""unit"": ""%"", ""mods"": [""IsCount""]}"
S0006322312001096-1194	1	MeasuredEntity	234	238	T2	risk	"{""HasQuantity"": ""T1""}"
S0006322312001096-1194	1	MeasuredProperty	221	230	T3	increment	"{""HasQuantity"": ""T1""}"
S0006322312001096-1194	2	Quantity	243	247	T4	2.84	"{""mods"": [""IsMean""]}"
S0006322312001096-1194	2	MeasuredEntity	297	342	T5	stroke risk score-incident stroke association	"{""HasQuantity"": ""T4""}"
S0006322312001096-1194	3	Quantity	278	287	T6	1.66–4.88	"{""mods"": [""IsRange""]}"
S0006322312001096-1194	3	MeasuredEntity	249	277	T7	95% confidence interval [CI]	"{""HasQuantity"": ""T6""}"
S0006322312001096-1194	4	Quantity	347	351	T8	2.25	"{""mods"": [""IsMean""]}"
S0006322312001096-1194	4	MeasuredEntity	379	418	T9	CHD risk score-incident CHD association	"{""HasQuantity"": ""T8""}"
S0006322312001096-1194	5	Quantity	360	369	T10	1.92–2.65	"{""mods"": [""IsRange""]}"
S0006322312001096-1194	6	Quantity	514	518	T12	1.34	"{""mods"": [""IsMean""]}"
S0006322312001096-1194	6	MeasuredEntity	474	500	T13	CVD risk score with stroke	"{""HasQuantity"": ""T12""}"
S0006322312001096-1194	7	Quantity	527	536	T14	1.11–1.62	"{""mods"": [""IsRange""]}"
S0006322312001096-1194	8	Quantity	542	546	T16	2.14	"{""mods"": [""IsMean""]}"
S0006322312001096-1194	9	Quantity	555	564	T18	1.85–2.48	"{""mods"": [""IsRange""]}"
