docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0032386113005454-2055	1	Quantity	288	305	T1	−100 °C to 200 °C	"{""unit"": ""\u00b0C"", ""mods"": [""IsRange""]}"
S0032386113005454-2055	1	MeasuredEntity	261	278	T2	temperature range	"{""HasQuantity"": ""T1""}"
S0032386113005454-2055	1	MeasuredProperty	261	272	T3	temperature	"{""HasQuantity"": ""T1""}"
S0032386113005454-2055	2	Quantity	329	337	T4	4 °C/min	"{""unit"": ""\u00b0C/min""}"
S0032386113005454-2055	2	MeasuredEntity	313	325	T5	heating rate	"{""HasQuantity"": ""T4""}"
S0032386113005454-2055	2	MeasuredProperty	321	325	T6	rate	"{""HasQuantity"": ""T4""}"
S0032386113005454-2055	3	Quantity	1008	1017	T7	1.20 g/m3	"{""unit"": ""g/m3""}"
S0032386113005454-2055	3	MeasuredEntity	922	927	T8	epoxy	"{""HasQuantity"": ""T7""}"
S0032386113005454-2055	4	Quantity	1021	1026	T10	20 °C	"{""unit"": ""\u00b0C""}"
S0032386113005454-2055	4	MeasuredEntity	944	960	T11	room temperature	"{""HasQuantity"": ""T10""}"
S0032386113005454-2055	4	MeasuredProperty	949	960	T12	temperature	"{""HasQuantity"": ""T10""}"
S0032386113005454-2055	5	Quantity	866	871	T13	0.725	"{""mods"": [""IsCount""]}"
S0032386113005454-2055	5	MeasuredEntity	833	845	T14	front factor	"{""HasQuantity"": ""T13""}"
S0032386113005454-2055	5	MeasuredProperty	839	845	T15	factor	"{""HasQuantity"": ""T13""}"
