docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0167610512002292-3305	1	Quantity	75	81	T1	1.0 kg	"{""unit"": ""kg""}"
S0167610512002292-3305	1	MeasuredEntity	82	87	T2	plate	"{""HasQuantity"": ""T1""}"
S0167610512002292-3305	2	Quantity	105	112	T3	6.35 kg	"{""unit"": ""kg""}"
S0167610512002292-3305	2	MeasuredEntity	82	87	T4	plate	"{""HasQuantity"": ""T3""}"
S0167610512002292-3305	2	Qualifier	120	150	T5	typical of a clay roofing tile	"{""Qualifies"": ""T4""}"
S0167610512002292-3305	3	Quantity	172	177	T6	12 kg	"{""unit"": ""kg""}"
S0167610512002292-3305	3	MeasuredEntity	82	87	T7	plate	"{""HasQuantity"": ""T6""}"
S0167610512002292-3305	4	Quantity	358	364	T8	35 m/s	"{""unit"": ""m/s""}"
S0167610512002292-3305	4	MeasuredProperty	344	354	T9	wind speed	"{""HasQuantity"": ""T8""}"
S0167610512002292-3305	5	Quantity	366	374	T10	126 km/h	"{""unit"": ""km/h""}"
S0167610512002292-3305	5	MeasuredProperty	344	354	T11	wind speed	"{""HasQuantity"": ""T10""}"
