docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0925443913001385-1429	1	Quantity	114	123	T1	10% (v/v)	"{""unit"": ""% (v/v)"", ""mods"": []}"
S0925443913001385-1429	1	MeasuredEntity	124	140	T2	fetal calf serum	"{""HasQuantity"": ""T1""}"
S0925443913001385-1429	2	Quantity	148	152	T4	2 mM	"{""unit"": ""mM"", ""mods"": []}"
S0925443913001385-1429	2	MeasuredEntity	153	164	T5	l-glutamine	"{""HasQuantity"": ""T4""}"
S0925443913001385-1429	3	Quantity	166	174	T7	50 μg/ml	"{""unit"": ""\u03bcg/ml"", ""mods"": []}"
S0925443913001385-1429	3	MeasuredEntity	175	182	T8	uridine	"{""HasQuantity"": ""T7""}"
S0925443913001385-1429	4	Quantity	184	193	T10	110 μg/ml	"{""unit"": ""\u03bcg/ml"", ""mods"": []}"
S0925443913001385-1429	4	MeasuredEntity	194	202	T11	pyruvate	"{""HasQuantity"": ""T10""}"
S0925443913001385-1429	5	Quantity	204	215	T13	10,000 U/ml	"{""unit"": ""U/ml"", ""mods"": []}"
S0925443913001385-1429	5	MeasuredEntity	216	228	T14	penicillin G	"{""HasQuantity"": ""T13""}"
S0925443913001385-1429	6	Quantity	233	245	T16	10,000 μg/ml	"{""unit"": ""\u03bcg/ml"", ""mods"": []}"
S0925443913001385-1429	6	MeasuredEntity	246	258	T17	streptomycin	"{""HasQuantity"": ""T16""}"
