docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0006322312001096-1275	1	Quantity	45	55	T1	66% to 88%	"{""unit"": ""%"", ""mods"": [""IsRange""]}"
S0006322312001096-1275	1	MeasuredEntity	31	37	T2	survey	"{""HasQuantity"": ""T1""}"
S0006322312001096-1275	1	MeasuredProperty	15	23	T3	response	"{""HasQuantity"": ""T1""}"
S0006322312001096-1275	2	Quantity	421	450	T4	range of vascular risk scores	"{""mods"": [""IsRange""]}"
S0006322312001096-1275	2	MeasuredEntity	430	450	T5	vascular risk scores	"{""HasQuantity"": ""T4""}"
S0006322312001096-1275	2	MeasuredProperty	430	450	T6	vascular risk scores	"{""HasQuantity"": ""T4""}"
S0006322312001096-1275	3	Quantity	459	499	T7	range of depressive symptom measurements	"{""mods"": [""IsRange""]}"
S0006322312001096-1275	3	MeasuredEntity	468	499	T8	depressive symptom measurements	"{""HasQuantity"": ""T7""}"
S0006322312001096-1275	3	MeasuredProperty	468	499	T9	depressive symptom measurements	"{""HasQuantity"": ""T7""}"
S0006322312001096-1275	4	Quantity	935	985	T10	relatively low numbers of depressive symptom cases	"{""mods"": [""IsCount""]}"
S0006322312001096-1275	4	MeasuredEntity	961	985	T11	depressive symptom cases	"{""HasQuantity"": ""T10""}"
S0006322312001096-1275	4	MeasuredProperty	950	956	T12	number	"{""HasQuantity"": ""T10""}"
S0006322312001096-1275	4	Qualifier	935	949	T13	relatively low	"{""Qualifies"": ""T10""}"
