docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0927024813003036-2011	1	Quantity	250	272	T1	1013 cm−3 to 1016 cm−3	"{""unit"": ""cm\u22123"", ""mods"": [""IsRange""]}"
S0927024813003036-2011	1	MeasuredEntity	151	172	T2	injection level range	"{""HasQuantity"": ""T1""}"
S0927024813003036-2011	1	MeasuredProperty	151	166	T3	injection level	"{""HasQuantity"": ""T1""}"
S0927024813003036-2011	2	Quantity	555	561	T4	10 min	"{""unit"": ""min"", ""mods"": [""IsCount""]}"
S0927024813003036-2011	2	MeasuredEntity	562	572	T5	pre-anneal	"{""HasQuantity"": ""T4""}"
S0927024813003036-2011	2	MeasuredProperty	601	605	T6	time	"{""HasQuantity"": ""T4""}"
S0927024813003036-2011	3	Quantity	576	582	T7	200 °C	"{""unit"": ""\u00b0C""}"
S0927024813003036-2011	3	MeasuredEntity	562	572	T8	pre-anneal	"{""HasQuantity"": ""T7""}"
S0927024813003036-2011	4	Quantity	649	652	T10	∼50	"{""unit"": """", ""mods"": [""IsApproximate"", ""IsCount""]}"
S0927024813003036-2011	4	MeasuredEntity	653	669	T11	close-up flashes	"{""HasQuantity"": ""T10""}"
S0927024813003036-2011	5	MeasuredProperty	21	25	T15	time	"{""HasQuantity"": ""T13""}"
S0927024813003036-2011	6	Quantity	1061	1065	T16	24 h	"{""unit"": ""h"", ""mods"": [""IsCount""]}"
S0927024813003036-2011	6	MeasuredEntity	1025	1029	T17	time	"{""HasQuantity"": ""T16""}"
S0927024813003036-2011	7	Quantity	1910	1915	T19	0.2p0	"{""unit"": ""p0""}"
S0927024813003036-2011	7	MeasuredEntity	1823	1838	T20	injection level	"{""HasQuantity"": ""T19""}"
S0927024813003036-2011	7	MeasuredProperty	1823	1838	T21	injection level	"{""HasQuantity"": ""T19""}"
S0927024813003036-2011	8	Quantity	1990	2004	T22	≤1.5×1012 cm−3	"{""unit"": ""cm\u22123"", ""mods"": [""IsApproximate""]}"
S0927024813003036-2011	8	MeasuredEntity	1921	1945	T23	bulk iron concentrations	"{""HasQuantity"": ""T22""}"
S0927024813003036-2011	8	MeasuredProperty	1931	1944	T24	concentration	"{""HasQuantity"": ""T22""}"
