docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0032386113005454-2865	1	Quantity	278	284	T1	10 wt%	"{""unit"": ""wt%"", ""mods"": [""IsCount""]}"
S0032386113005454-2865	1	MeasuredEntity	296	325	T2	S-CSR-modified epoxy polymers	"{""HasQuantity"": ""T1""}"
S0032386113005454-2865	2	Quantity	289	295	T3	20 wt%	"{""unit"": ""wt%"", ""mods"": [""IsCount""]}"
S0032386113005454-2865	2	MeasuredEntity	296	325	T4	S-CSR-modified epoxy polymers	"{""HasQuantity"": ""T3""}"
S0032386113005454-2865	3	Quantity	649	657	T5	0.296 μm	"{""unit"": ""\u03bcm"", ""mods"": [""IsMean""]}"
S0032386113005454-2865	3	MeasuredEntity	621	629	T6	cavities	"{""HasQuantity"": ""T5""}"
S0032386113005454-2865	3	MeasuredProperty	598	611	T7	mean diameter	"{""HasQuantity"": ""T5""}"
S0032386113005454-2865	4	Quantity	774	781	T8	0.18 μm	"{""unit"": ""\u03bcm"", ""mods"": [""IsMean""]}"
S0032386113005454-2865	4	MeasuredEntity	718	733	T9	S-CSR particles	"{""HasQuantity"": ""T8""}"
S0032386113005454-2865	4	MeasuredProperty	697	710	T10	mean diameter	"{""HasQuantity"": ""T8""}"
S0032386113005454-2865	5	Quantity	1755	1762	T11	−109 °C	"{""unit"": ""\u00b0C"", ""mods"": []}"
S0032386113005454-2865	5	MeasuredEntity	1812	1828	T12	low temperatures	"{""HasQuantity"": ""T11""}"
S0032386113005454-2865	5	Qualifier	1809	1828	T13	at low temperatures	"{""Qualifies"": ""T12""}"
