docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0960148113004989-3258	1	Quantity	180	184	T1	30 m	"{""unit"": ""m""}"
S0960148113004989-3258	1	MeasuredEntity	160	176	T2	minimum distance	"{""HasQuantity"": ""T1""}"
S0960148113004989-3258	1	MeasuredProperty	168	176	T3	distance	"{""HasQuantity"": ""T1""}"
S0960148113004989-3258	2	Quantity	251	264	T2	56 iterations	"{""mods"": [""IsCount""]}"
S0960148113004989-3258	2	MeasuredEntity	211	233	T4	optimisation algorithm	"{""HasQuantity"": ""T2""}"
S0960148113004989-3258	3	Quantity	266	289	T3	55 gradient evaluations	"{""mods"": [""IsCount""]}"
S0960148113004989-3258	3	MeasuredEntity	269	289	T5	gradient evaluations	"{""HasQuantity"": ""T3""}"
S0960148113004989-3258	4	Quantity	291	316	T4	73 functional evaluations	"{""mods"": [""IsCount""]}"
S0960148113004989-3258	4	MeasuredEntity	294	316	T6	functional evaluations	"{""HasQuantity"": ""T4""}"
S0960148113004989-3258	5	Quantity	354	361	T5	40.6 MW	"{""unit"": ""MW""}"
S0960148113004989-3258	5	MeasuredEntity	323	344	T7	optimised farm layout	"{""HasQuantity"": ""T5""}"
S0960148113004989-3258	5	MeasuredProperty	345	353	T8	extracts	"{""HasQuantity"": ""T5""}"
S0960148113004989-3258	6	Quantity	399	402	T6	31%	"{""unit"": ""%""}"
S0960148113004989-3258	6	MeasuredEntity	387	395	T8	increase	"{""HasQuantity"": ""T6""}"
S0960148113004989-3258	7	Quantity	435	442	T7	30.9 MW	"{""unit"": ""MW""}"
S0960148113004989-3258	7	MeasuredEntity	419	433	T9	initial layout	"{""HasQuantity"": ""T7""}"
S0960148113004989-3258	7	MeasuredProperty	345	353	T10	extracts	"{""HasQuantity"": ""T7""}"
