docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0019103512004009-2821	1	Quantity	917	923	T1	1 μbar	"{""unit"": ""\u03bcbar"", ""mods"": []}"
S0019103512004009-2821	1	MeasuredEntity	924	929	T2	level	"{""HasQuantity"": ""T1""}"
S0019103512004009-2821	2	Quantity	1404	1407	T4	3Rp	"{""unit"": ""Rp"", ""mods"": []}"
S0019103512004009-2821	2	MeasuredEntity	1473	1481	T5	altitude	"{""HasQuantity"": ""T4""}"
S0019103512004009-2821	3	Quantity	1691	1697	T5	8000 K	"{""unit"": ""K"", ""mods"": [""IsMean""]}"
S0019103512004009-2821	3	MeasuredEntity	1731	1742	T6	temperature	"{""HasQuantity"": ""T5""}"
S0019103512004009-2821	3	MeasuredProperty	1706	1742	T7	mean (pressure averaged) temperature	"{""HasQuantity"": ""T5""}"
S0019103512004009-2821	4	Quantity	1778	1784	T8	7000 K	"{""unit"": ""K"", ""mods"": []}"
S0019103512004009-2821	4	MeasuredEntity	1731	1742	T9	temperature	"{""HasQuantity"": ""T8""}"
S0019103512004009-2821	4	MeasuredProperty	1761	1774	T10	typical value	"{""HasQuantity"": ""T8""}"
S0019103512004009-2821	5	Quantity	1824	1832	T11	0.047 AU	"{""unit"": ""AU"", ""mods"": []}"
S0019103512004009-2821	5	MeasuredProperty	1816	1820	T13	flux	"{""HasQuantity"": ""T11""}"
