docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0960896612001022-1223	1	Quantity	107	133	T1	before the age of 20 years	"{""unit"": ""years"", ""mods"": [""IsApproximate""]}"
S0960896612001022-1223	1	MeasuredEntity	101	106	T2	onset	"{""HasQuantity"": ""T1""}"
S0960896612001022-1223	1	MeasuredProperty	118	121	T3	age	"{""HasQuantity"": ""T1""}"
S0960896612001022-1223	1	Qualifier	107	113	T4	before	"{""Qualifies"": ""T1""}"
S0960896612001022-1223	2	Quantity	230	250	T5	greater than 0.1 g/L	"{""unit"": ""g/L"", ""mods"": [""IsApproximate""]}"
S0960896612001022-1223	2	MeasuredEntity	182	229	T6	cerebrospinal fluid (CSF) protein concentration	"{""HasQuantity"": ""T5""}"
S0960896612001022-1223	2	MeasuredProperty	216	229	T7	concentration	"{""HasQuantity"": ""T5""}"
S0960896612001022-1223	2	Qualifier	230	242	T8	greater than	"{""Qualifies"": ""T5""}"
S0960896612001022-1223	3	Quantity	947	975	T9	single large-scale deletions	"{""mods"": [""IsCount""]}"
S0960896612001022-1223	3	MeasuredEntity	979	984	T10	mtDNA	"{""HasQuantity"": ""T9""}"
S0960896612001022-1223	3	MeasuredProperty	966	975	T11	deletions	"{""HasQuantity"": ""T9""}"
S0960896612001022-1223	4	Quantity	1110	1128	T12	multiple deletions	"{""mods"": [""IsCount""]}"
S0960896612001022-1223	4	MeasuredEntity	1136	1141	T13	mtDNA	"{""HasQuantity"": ""T12""}"
S0960896612001022-1223	4	MeasuredProperty	1119	1128	T14	deletions	"{""HasQuantity"": ""T12""}"
