docId	annotSet	annotType	startOffset	endOffset	annotId	text	other
S0006322312001096-1230	1	Quantity	344	349	T1	12.1%	"{""unit"": ""%"", ""mods"": [""IsCount""]}"
S0006322312001096-1230	1	MeasuredEntity	353	386	T2	participants without GHQ symptoms	"{""HasQuantity"": ""T1""}"
S0006322312001096-1230	1	MeasuredProperty	387	410	T3	developed such symptoms	"{""HasQuantity"": ""T1""}"
S0006322312001096-1230	2	Quantity	412	416	T4	4.6%	"{""unit"": ""%"", ""mods"": [""IsCount""]}"
S0006322312001096-1230	2	MeasuredEntity	420	459	T5	those without CES-D depressive symptoms	"{""HasQuantity"": ""T4""}"
S0006322312001096-1230	2	MeasuredProperty	460	490	T6	had such symptoms at follow-up	"{""HasQuantity"": ""T4""}"
S0006322312001096-1230	3	Quantity	345	349	T7	2.1%	"{""unit"": ""%"", ""mods"": [""IsCount""]}"
S0006322312001096-1230	4	Quantity	597	601	T10	5.4%	"{""unit"": ""%"", ""mods"": [""IsCount""]}"
S0006322312001096-1230	4	MeasuredEntity	574	595	T11	cases of GHQ symptoms	"{""HasQuantity"": ""T10""}"
S0006322312001096-1230	4	MeasuredProperty	602	632	T12	used antidepressant medication	"{""HasQuantity"": ""T10""}"
S0006322312001096-1230	5	Quantity	669	673	T13	9.2%	"{""unit"": ""%"", ""mods"": [""IsCount""]}"
S0006322312001096-1230	5	MeasuredEntity	678	714	T14	those with CES-D depressive symptoms	"{""HasQuantity"": ""T13""}"
S0006322312001096-1230	5	MeasuredProperty	602	632	T15	used antidepressant medication	"{""HasQuantity"": ""T13""}"
S0006322312001096-1230	6	Quantity	751	756	T16	47.4%	"{""unit"": ""%"", ""mods"": [""IsCount""]}"
S0006322312001096-1230	6	MeasuredEntity	719	749	T17	participants with GHQ symptoms	"{""HasQuantity"": ""T16""}"
S0006322312001096-1230	6	MeasuredProperty	762	791	T18	had CES-D depressive symptoms	"{""HasQuantity"": ""T16""}"
S0006322312001096-1230	7	Quantity	907	912	T19	59.9%	"{""unit"": ""%"", ""mods"": [""IsCount""]}"
S0006322312001096-1230	7	MeasuredEntity	862	905	T20	participants with CES-D depressive symptoms	"{""HasQuantity"": ""T19""}"
S0006322312001096-1230	7	MeasuredProperty	918	934	T21	had GHQ symptoms	"{""HasQuantity"": ""T19""}"
S0006322312001096-1230	8	Quantity	824	831	T22	r = .64	"{""unit"": ""r"", ""mods"": []}"
S0006322312001096-1230	8	MeasuredEntity	793	823	T23	Pearson correlation at phase 7	"{""HasQuantity"": ""T22""}"
S0006322312001096-1230	8	Qualifier	833	841	T24	p < .001	"{""Qualifies"": ""T22""}"
