docId	annotSet	annotType	annotId	text	other
S0167880913001229-1021	1	Quantity	T1	12.4%	"{""unit"": ""%""}"
S0167880913001229-1021	1	MeasuredEntity	T2	SOC stocks	"{""HasProperty"": ""T3""}"
S0167880913001229-1021	1	MeasuredProperty	T3	decrease	"{""HasQuantity"": ""T1""}"
S0167880913001229-1021	1	Qualifier	T4	in Costa Rica	"{""Qualifies"": ""T1""}"
S0167880913001229-1021	1	Qualifier	T5	after establishment of coffee AFS	"{""Qualifies"": ""T1""}"
S0167880913001229-1021	2	Quantity	T6	0.13%	"{""unit"": ""%""}"
S0167880913001229-1021	2	MeasuredEntity	T7	SOC stocks	"{""HasProperty"": ""T8""}"
S0167880913001229-1021	2	MeasuredProperty	T8	decrease	"{""HasQuantity"": ""T6""}"
S0167880913001229-1021	2	Qualifier	T9	in Nicaragua	"{""Qualifies"": ""T6""}"
S0167880913001229-1021	2	Qualifier	T10	after establishment of coffee AFS	"{""Qualifies"": ""T6""}"
S0167880913001229-1021	3	Quantity	T11	10 cm	"{""unit"": ""cm""}"
S0167880913001229-1021	3	MeasuredEntity	T12	soil	"{""HasProperty"": ""T13""}"
S0167880913001229-1021	3	MeasuredProperty	T13	depth	"{""HasQuantity"": ""T11""}"
S0167880913001229-1021	3	Qualifier	T14	top	"{""Qualifies"": ""T11""}"
S0167880913001229-1021	4	Quantity	T15	20–40 cm	"{""unit"": ""cm"", ""mods"": [""IsRange""]}"
S0167880913001229-1021	4	MeasuredEntity	T16	soil	"{""HasProperty"": ""T17""}"
S0167880913001229-1021	4	MeasuredProperty	T17	depth	"{""HasQuantity"": ""T15""}"
S0167880913001229-1021	5	Quantity	T18	0–10 cm	"{""unit"": ""cm"", ""mods"": [""IsRange""]}"
S0167880913001229-1021	5	MeasuredEntity	T19	SOC	"{""HasProperty"": ""T20""}"
S0167880913001229-1021	5	MeasuredProperty	T20	increase	"{""HasQuantity"": ""T18""}"
