docId	annotSet	annotType	annotId	text	other
S0927024813001955-576	1	Quantity	T1	125 nm	"{""unit"": ""nm""}"
S0927024813001955-576	1	MeasuredEntity	T2	AALD ZnO film	"{""HasQuantity"": ""T1""}"
S0927024813001955-576	1	MeasuredProperty	T3	thick	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0927024813001955-576	2	Quantity	T4	1 h	"{""unit"": ""h""}"
S0927024813001955-576	2	MeasuredEntity	T5	AALD ZnO film	"{""HasQuantity"": ""T4""}"
S0927024813001955-576	2	MeasuredProperty	T6	post-annealing time	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0927024813001955-576	3	Quantity	T7	one week	"{""unit"": ""week""}"
S0927024813001955-576	3	MeasuredEntity	T8	storage	"{""HasQuantity"": ""T7""}"
S0927024813001955-576	3	MeasuredProperty	T9	duration	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S0927024813001955-576	4	Qualifier	T10	The uncertainties represent the variation in the properties among multiple devices made with the same parameters.	"{""Qualifies"": ""T1""}"
S0927024813001955-576	5	Qualifier	T11	The uncertainties represent the variation in the properties among multiple devices made with the same parameters.	"{""Qualifies"": ""T4""}"
S0927024813001955-576	6	Qualifier	T12	The uncertainties represent the variation in the properties among multiple devices made with the same parameters.	"{""Qualifies"": ""T7""}"
S0927024813001955-576	7	Qualifier	T13	in the dark under ambient conditions	"{""Qualifies"": ""T8""}"
