docId	annotSet	annotType	annotId	text	other
S0301010413004096-767	1	Quantity	T1	∼−2 and 500 meV	"{""unit"": ""meV"", ""mods"": [""IsRange"", ""IsApproximate""]}"
S0301010413004096-767	1	MeasuredEntity	T2	energy transfers	"{""HasQuantity"": ""T1""}"
S0301010413004096-767	2	Quantity	T3	∼1% ΔE/E	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0301010413004096-767	2	MeasuredEntity	T4	TOSCA	"{""HasQuantity"": ""T3""}"
S0301010413004096-767	2	MeasuredProperty	T5	resolution	"{""HasQuantity"": ""T3"", ""HasProperty"": ""T4""}"
S0301010413004096-767	3	Quantity	T6	∼2.5 g	"{""unit"": ""g"", ""mods"": [""IsApproximate""]}"
S0301010413004096-767	3	MeasuredEntity	T7	desolvated NOTT-300	"{""HasQuantity"": ""T6""}"
S0301010413004096-767	4	Quantity	T8	10−7 mbar	"{""unit"": ""mbar""}"
S0301010413004096-767	4	MeasuredEntity	T9	sample	"{""HasQuantity"": ""T8""}"
S0301010413004096-767	5	Quantity	T10	120 °C	"{""unit"": ""°C""}"
S0301010413004096-767	5	MeasuredEntity	T11	sample	"{""HasQuantity"": ""T10""}"
S0301010413004096-767	6	Quantity	T12	1 day	"{""unit"": ""day""}"
S0301010413004096-767	6	MeasuredEntity	T13	sample	"{""HasQuantity"": ""T12""}"
S0301010413004096-767	7	Quantity	T14	5 ± 0.2 K	"{""unit"": ""K"", ""mods"": [""IsMeanHasSD""]}"
S0301010413004096-767	7	MeasuredEntity	T15	temperature	"{""HasQuantity"": ""T14""}"
S0301010413004096-767	8	Quantity	T16	99.5%	"{""unit"": ""%""}"
S0301010413004096-767	8	MeasuredEntity	T17	para-H2	"{""HasQuantity"": ""T16""}"
S0301010413004096-767	9	Quantity	T18	40–50 K	"{""unit"": ""K"", ""mods"": [""IsRange""]}"
S0301010413004096-767	9	MeasuredEntity	T19	H2	"{""HasQuantity"": ""T18""}"
S0301010413004096-767	10	Quantity	T20	5 K	"{""unit"": ""K""}"
S0301010413004096-767	10	MeasuredEntity	T21	temperature	"{""HasQuantity"": ""T20""}"
