docId	annotSet	annotType	annotId	text	other
S0032063313003218-5269	1	Quantity	T1	940–1065 K	"{""unit"": ""K"", ""mods"": [""IsRange""]}"
S0032063313003218-5269	1	MeasuredEntity	T2	ionospheric temperature	"{""HasQuantity"": ""T1""}"
S0032063313003218-5269	1	MeasuredProperty	T3	temperature	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0032063313003218-5269	2	Quantity	T4	67 mW m−2	"{""unit"": ""mW m−2""}"
S0032063313003218-5269	2	MeasuredEntity	T5	ion drag and Joule heating rates	"{""HasQuantity"": ""T4""}"
S0032063313003218-5269	2	MeasuredProperty	T6	heating rates	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0032063313003218-5269	3	Quantity	T5	277 mW m−2	"{""unit"": ""mW m−2""}"
S0032063313003218-5269	3	MeasuredEntity	T6	ion drag and Joule heating rates	"{""HasQuantity"": ""T5""}"
S0032063313003218-5269	3	MeasuredProperty	T7	heating rates	"{""HasQuantity"": ""T5"", ""HasProperty"": ""T6""}"
S0032063313003218-5269	4	Quantity	T8	~20%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0032063313003218-5269	4	MeasuredEntity	T9	cooling rates	"{""HasQuantity"": ""T8""}"
S0032063313003218-5269	4	MeasuredProperty	T10	cooling rates	"{""HasQuantity"": ""T8"", ""HasProperty"": ""T9""}"
