docId	annotSet	annotType	annotId	text	other
S0016236113008041-3257	1	Quantity	T1	0.34%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0016236113008041-3257	1	MeasuredEntity	T2	unreacted sample	"{""HasQuantity"": ""T1""}"
S0016236113008041-3257	1	MeasuredProperty	T3	weight%	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0016236113008041-3257	2	Quantity	T4	0.67%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0016236113008041-3257	2	MeasuredEntity	T5	4.5 kg sample	"{""HasQuantity"": ""T4""}"
S0016236113008041-3257	2	MeasuredProperty	T6	weight%	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0016236113008041-3257	3	Quantity	T7	0.66%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0016236113008041-3257	3	MeasuredEntity	T8	6 kg sample	"{""HasQuantity"": ""T7""}"
S0016236113008041-3257	3	MeasuredProperty	T9	weight%	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S0016236113008041-3257	4	Quantity	T10	3.98%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0016236113008041-3257	4	MeasuredEntity	T11	13 kg sample	"{""HasQuantity"": ""T10""}"
S0016236113008041-3257	4	MeasuredProperty	T12	weight%	"{""HasQuantity"": ""T10"", ""HasProperty"": ""T11""}"
S0016236113008041-3257	5	Quantity	T13	4.5 kg	"{""unit"": ""kg"", ""mods"": [""IsCount""]}"
S0016236113008041-3257	5	MeasuredEntity	T14	sorbent	"{""HasQuantity"": ""T13""}"
S0016236113008041-3257	6	Quantity	T15	6 kg	"{""unit"": ""kg"", ""mods"": [""IsCount""]}"
S0016236113008041-3257	6	MeasuredEntity	T16	sorbent	"{""HasQuantity"": ""T15""}"
S0016236113008041-3257	7	Quantity	T17	13 kg	"{""unit"": ""kg"", ""mods"": [""IsCount""]}"
S0016236113008041-3257	7	MeasuredEntity	T18	sorbent	"{""HasQuantity"": ""T17""}"
S0016236113008041-3257	8	MeasuredProperty	T19	weight%	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0016236113008041-3257	9	MeasuredProperty	T20	weight%	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0016236113008041-3257	10	MeasuredProperty	T21	weight%	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S0016236113008041-3257	11	MeasuredProperty	T22	weight%	"{""HasQuantity"": ""T10"", ""HasProperty"": ""T11""}"
