docId	annotSet	annotType	annotId	text	other
S0925443913001385-1646	1	Quantity	T1	10–30%	"{""unit"": ""%"", ""mods"": [""IsRange""]}"
S0925443913001385-1646	1	MeasuredEntity	T2	isokinetic sucrose gradients	"{""HasQuantity"": ""T1""}"
S0925443913001385-1646	1	MeasuredProperty	T3	concentration	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0925443913001385-1646	1	Qualifier	T4	as in Ref. [47]	"{""Qualifies"": ""T1""}"
S0925443913001385-1646	2	Quantity	T5	1 and 2	"{""mods"": [""IsList"", ""IsCount""]}"
S0925443913001385-1646	2	MeasuredEntity	T6	free pool	"{""HasQuantity"": ""T5""}"
S0925443913001385-1646	2	MeasuredProperty	T7	fractions	"{""HasQuantity"": ""T5"", ""HasProperty"": ""T6""}"
S0925443913001385-1646	2	Qualifier	T8	Fig. 5	"{""Qualifies"": ""T5""}"
S0925443913001385-1646	3	Quantity	T9	63%	"{""unit"": ""%""}"
S0925443913001385-1646	3	MeasuredEntity	T10	Overall levels	"{""HasQuantity"": ""T9""}"
S0925443913001385-1646	3	MeasuredProperty	T11	steady state level	"{""HasQuantity"": ""T9"", ""HasProperty"": ""T10""}"
S0925443913001385-1646	3	Qualifier	T12	Fig. 5B	"{""Qualifies"": ""T9""}"
S0925443913001385-1646	4	Quantity	T13	4 and 5	"{""mods"": [""IsList"", ""IsCount""]}"
S0925443913001385-1646	4	MeasuredEntity	T14	MRPS18B	"{""HasQuantity"": ""T13""}"
S0925443913001385-1646	4	MeasuredProperty	T15	amounts	"{""HasQuantity"": ""T13"", ""HasProperty"": ""T14""}"
S0925443913001385-1646	5	Quantity	T16	11	"{""mods"": [""IsCount""]}"
S0925443913001385-1646	5	MeasuredEntity	T17	POLRMT	"{""HasQuantity"": ""T16""}"
S0925443913001385-1646	5	MeasuredProperty	T18	levels	"{""HasQuantity"": ""T16"", ""HasProperty"": ""T17""}"
S0925443913001385-1646	5	Qualifier	T19	Fig. 5A bottom panels	"{""Qualifies"": ""T16""}"
