docId	annotSet	annotType	annotId	text	other
S0927024813001955-679	1	Quantity	T1	<200 nm	"{""unit"": ""nm"", ""mods"": [""IsRange""]}"
S0927024813001955-679	1	MeasuredEntity	T2	film	"{""HasQuantity"": ""T1""}"
S0927024813001955-679	2	Quantity	T3	3.4+0.1 cm²/Vs	"{""unit"": ""cm²/Vs"", ""mods"": [""HasTolerance""]}"
S0927024813001955-679	2	MeasuredEntity	T4	AALD ZnO layers	"{""HasQuantity"": ""T3""}"
S0927024813001955-679	2	MeasuredProperty	T5	electron mobility	"{""HasQuantity"": ""T3"", ""HasProperty"": ""T4""}"
S0927024813001955-679	3	Quantity	T6	up to 100%	"{""unit"": ""%"", ""mods"": [""IsRange""]}"
S0927024813001955-679	3	MeasuredEntity	T4	AALD ZnO layers	"{""HasQuantity"": ""T6""}"
S0927024813001955-679	3	MeasuredProperty	T7	transmittance	"{""HasQuantity"": ""T6"", ""HasProperty"": ""T4""}"
S0927024813001955-679	4	Quantity	T8	200 days	"{""unit"": ""days""}"
S0927024813001955-679	4	MeasuredEntity	T9	storage	"{""HasQuantity"": ""T8""}"
S0927024813001955-679	4	Qualifier	T10	in air in the dark	"{""Qualifies"": ""T9""}"
S0927024813001955-679	5	Qualifier	T11	very rapid, open atmosphere growth method	"{""Qualifies"": ""T4""}"
