docId	annotSet	annotType	annotId	text	other
S0038071712001010-944	1	Quantity	T1	115%	"{""unit"": ""%""}"
S0038071712001010-944	1	MeasuredEntity	T2	G. mosseae plus G. intraradices combination	"{""HasQuantity"": ""T1""}"
S0038071712001010-944	1	MeasuredProperty	T3	mycorrhizal growth response	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0038071712001010-944	1	Qualifier	T4	on a whole plant basis	"{""Qualifies"": ""T1""}"
S0038071712001010-944	2	Quantity	T5	169%	"{""unit"": ""%""}"
S0038071712001010-944	2	MeasuredEntity	T6	G. mosseae plus G. intraradices combination	"{""HasQuantity"": ""T5""}"
S0038071712001010-944	2	MeasuredProperty	T7	mycorrhizal growth response	"{""HasQuantity"": ""T5"", ""HasProperty"": ""T6""}"
S0038071712001010-944	2	Qualifier	T8	on a root only basis	"{""Qualifies"": ""T5""}"
S0038071712001010-944	3	Quantity	T9	0.001	"{""mods"": [""IsCount""]}"
S0038071712001010-944	3	MeasuredProperty	T10	P	"{""HasQuantity"": ""T9""}"
