docId	annotSet	annotType	annotId	text	other
S0378112713005288-2062	1	Quantity	T1	up to a metre	"{""unit"": ""metre"", ""mods"": [""IsApproximate""]}"
S0378112713005288-2062	1	MeasuredEntity	T2	windrows	"{""HasQuantity"": ""T1""}"
S0378112713005288-2062	1	MeasuredProperty	T3	high	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0378112713005288-2062	2	Quantity	T4	several metres	"{""unit"": ""metres"", ""mods"": [""IsApproximate""]}"
S0378112713005288-2062	2	MeasuredEntity	T5	windrows	"{""HasQuantity"": ""T4""}"
S0378112713005288-2062	2	MeasuredProperty	T6	wide	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0378112713005288-2062	3	Quantity	T7	200,000 seeds	"{""unit"": ""seeds"", ""mods"": [""IsCount""]}"
S0378112713005288-2062	3	MeasuredEntity	T8	seeds	"{""HasQuantity"": ""T7""}"
S0378112713005288-2062	4	Quantity	T9	1 kg	"{""unit"": ""kg""}"
S0378112713005288-2062	4	MeasuredEntity	T10	seeds	"{""HasQuantity"": ""T9""}"
S0378112713005288-2062	4	MeasuredProperty	T11	weight	"{""HasQuantity"": ""T9"", ""HasProperty"": ""T10""}"
S0378112713005288-2062	5	Quantity	T12	5.9 million seeds	"{""unit"": ""seeds"", ""mods"": [""IsCount""]}"
S0378112713005288-2062	5	MeasuredEntity	T13	seeds	"{""HasQuantity"": ""T12""}"
S0378112713005288-2062	6	Quantity	T14	1 kg	"{""unit"": ""kg""}"
S0378112713005288-2062	6	MeasuredEntity	T15	seeds	"{""HasQuantity"": ""T14""}"
S0378112713005288-2062	6	MeasuredProperty	T16	weight	"{""HasQuantity"": ""T14"", ""HasProperty"": ""T15""}"
S0378112713005288-2062	7	Quantity	T17	single	"{""unit"": ""site"", ""mods"": [""IsCount""]}"
S0378112713005288-2062	7	MeasuredEntity	T18	site	"{""HasQuantity"": ""T17""}"
S0378112713005288-2062	7	Qualifier	T19	U15	"{""Qualifies"": ""T18""}"
