docId	annotSet	annotType	annotId	text	other
S0925443913001385-1429	1	Quantity	T1	10% (v/v)	"{""unit"": ""% (v/v)""}"
S0925443913001385-1429	1	MeasuredEntity	T2	fetal calf serum (FCS)	"{""HasQuantity"": ""T1""}"
S0925443913001385-1429	2	Quantity	T3	2 mM	"{""unit"": ""mM""}"
S0925443913001385-1429	2	MeasuredEntity	T4	l-glutamine	"{""HasQuantity"": ""T3""}"
S0925443913001385-1429	3	Quantity	T5	50 μg/ml	"{""unit"": ""μg/ml""}"
S0925443913001385-1429	3	MeasuredEntity	T6	uridine	"{""HasQuantity"": ""T5""}"
S0925443913001385-1429	4	Quantity	T7	110 μg/ml	"{""unit"": ""μg/ml""}"
S0925443913001385-1429	4	MeasuredEntity	T8	pyruvate	"{""HasQuantity"": ""T7""}"
S0925443913001385-1429	5	Quantity	T9	10,000 U/ml	"{""unit"": ""U/ml""}"
S0925443913001385-1429	5	MeasuredEntity	T10	penicillin G	"{""HasQuantity"": ""T9""}"
S0925443913001385-1429	6	Quantity	T11	10,000 μg/ml	"{""unit"": ""μg/ml""}"
S0925443913001385-1429	6	MeasuredEntity	T12	streptomycin	"{""HasQuantity"": ""T11""}"
