docId	annotSet	annotType	annotId	text	other
S1873506113001116-1369	1	Quantity	T1	more than 10 passages	"{""unit"": ""passages"", ""mods"": [""IsCount"", ""IsApproximate""]}"
S1873506113001116-1369	1	MeasuredEntity	T2	BC1 and TNC1 hiPSCs	"{""HasQuantity"": ""T1""}"
S1873506113001116-1369	1	MeasuredProperty	T3	passages	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S1873506113001116-1369	2	Quantity	T4	8 days	"{""unit"": ""days""}"
S1873506113001116-1369	2	MeasuredEntity	T5	spinner flask culture	"{""HasQuantity"": ""T4""}"
S1873506113001116-1369	2	MeasuredProperty	T6	duration	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S1873506113001116-1369	3	Quantity	T7	4 days	"{""unit"": ""days""}"
S1873506113001116-1369	3	MeasuredEntity	T8	gelatin-coated tissue culture plates culture	"{""HasQuantity"": ""T7""}"
S1873506113001116-1369	3	MeasuredProperty	T9	duration	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S1873506113001116-1369	4	Quantity	T10	43.57% ± 4.35%	"{""unit"": ""%"", ""mods"": [""IsMeanHasSD""]}"
S1873506113001116-1369	4	MeasuredEntity	T11	Differentiating BC1 cells	"{""HasQuantity"": ""T10""}"
S1873506113001116-1369	4	MeasuredProperty	T12	CD34+CD45+ HPCs content	"{""HasQuantity"": ""T10"", ""HasProperty"": ""T11""}"
S1873506113001116-1369	4	Qualifier	T13	n = 3	"{""Qualifies"": ""T10""}"
S1873506113001116-1369	5	Quantity	T14	43.22% ± 7.13%	"{""unit"": ""%"", ""mods"": [""IsMeanHasSD""]}"
S1873506113001116-1369	5	MeasuredEntity	T15	Differentiating TNC1 cells	"{""HasQuantity"": ""T14""}"
S1873506113001116-1369	5	MeasuredProperty	T16	CD34+CD45+ HPCs content	"{""HasQuantity"": ""T14"", ""HasProperty"": ""T15""}"
S1873506113001116-1369	5	Qualifier	T17	n = 3	"{""Qualifies"": ""T14""}"
S1873506113001116-1369	6	Quantity	T18	0.0307	"{""mods"": [""IsCount""]}"
S1873506113001116-1369	6	MeasuredEntity	T19	CFU assay comparison	"{""HasQuantity"": ""T18""}"
S1873506113001116-1369	6	MeasuredProperty	T20	P-value	"{""HasQuantity"": ""T18"", ""HasProperty"": ""T19""}"
S1873506113001116-1369	6	Qualifier	T21	n = 3	"{""Qualifies"": ""T18""}"
