docId	annotSet	annotType	annotId	text	other
S2213158213001253-2433	1	Quantity	T1	0.90	"{""mods"": [""IsMean""], ""unit"": ""AUC""}"
S2213158213001253-2433	1	Quantity	T2	0.89	"{""mods"": [""IsMean""], ""unit"": ""EER""}"
S2213158213001253-2433	1	MeasuredEntity	T3	combined classifier	"{""HasQuantity"": ""T1"", ""HasQuantity"": ""T2""}"
S2213158213001253-2433	2	Quantity	T4	100%	"{""mods"": [""IsCount""], ""unit"": ""rate""}"
S2213158213001253-2433	2	MeasuredEntity	T5	sMRI classifier	"{""HasQuantity"": ""T4""}"
S2213158213001253-2433	3	Quantity	T6	100%	"{""mods"": [""IsCount""], ""unit"": ""rate""}"
S2213158213001253-2433	3	MeasuredEntity	T7	false positive rate	"{""HasQuantity"": ""T6""}"
S2213158213001253-2433	4	Quantity	T8	0%	"{""mods"": [""IsCount""], ""unit"": ""rate""}"
S2213158213001253-2433	4	MeasuredEntity	T9	false positive rate	"{""HasQuantity"": ""T8""}"
S2213158213001253-2433	5	Quantity	T10	0%	"{""mods"": [""IsCount""], ""unit"": ""rate""}"
S2213158213001253-2433	5	MeasuredEntity	T11	true positive rate	"{""HasQuantity"": ""T10""}"
