docId	annotSet	annotType	annotId	text	other
S2213671113000738-684	1	Quantity	T1	3 months	"{""unit"": ""months""}"
S2213671113000738-684	1	MeasuredEntity	T2	allograft (animal No. 10)	"{""HasQuantity"": ""T1""}"
S2213671113000738-684	1	MeasuredProperty	T3	observation time	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S2213671113000738-684	1	Qualifier	T4	at 3 months	"{""Qualifies"": ""T1""}"
S2213671113000738-684	2	Quantity	T5	2 months	"{""unit"": ""months""}"
S2213671113000738-684	2	MeasuredEntity	T6	serum level of IFN-γ	"{""HasQuantity"": ""T5""}"
S2213671113000738-684	2	MeasuredProperty	T7	time after transplant	"{""HasQuantity"": ""T5"", ""HasProperty"": ""T6""}"
S2213671113000738-684	2	Qualifier	T8	at 2 months	"{""Qualifies"": ""T5""}"
S2213671113000738-684	3	Quantity	T9	3.5–4 months	"{""unit"": ""months"", ""mods"": [""IsRange""]}"
S2213671113000738-684	3	MeasuredEntity	T10	immunofluorescence study	"{""HasQuantity"": ""T9""}"
S2213671113000738-684	3	MeasuredProperty	T11	time conducted	"{""HasQuantity"": ""T9"", ""HasProperty"": ""T10""}"
S2213671113000738-684	4	Quantity	T12	60%	"{""unit"": ""%""}"
S2213671113000738-684	4	MeasuredEntity	T13	CD45+ cells	"{""HasQuantity"": ""T12""}"
S2213671113000738-684	4	MeasuredProperty	T14	percentage of CD8+ killer T cells	"{""HasQuantity"": ""T12"", ""HasProperty"": ""T13""}"
