docId	annotSet	annotType	annotId	text	other
S0006322312001096-1260	1	Quantity	T1	70	"{""unit"": ""years"", ""mods"": [""IsCount""]}"
S0006322312001096-1260	1	MeasuredEntity	T2	adults	"{""HasQuantity"": ""T1""}"
S0006322312001096-1260	1	MeasuredProperty	T3	age	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0006322312001096-1260	2	Quantity	T4	2-year	"{""unit"": ""year""}"
S0006322312001096-1260	2	MeasuredEntity	T5	depressive symptoms	"{""HasQuantity"": ""T4""}"
S0006322312001096-1260	2	MeasuredProperty	T6	incidence	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0006322312001096-1260	3	Quantity	T7	6 years	"{""unit"": ""years""}"
S0006322312001096-1260	3	MeasuredEntity	T8	Rotterdam study	"{""HasQuantity"": ""T7""}"
S0006322312001096-1260	3	MeasuredProperty	T9	follow-up duration	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S0006322312001096-1260	4	Quantity	T10	85+	"{""unit"": ""years"", ""mods"": [""IsApproximate""]}"
S0006322312001096-1260	4	MeasuredEntity	T11	prospective cohort	"{""HasQuantity"": ""T10""}"
S0006322312001096-1260	4	MeasuredProperty	T12	age	"{""HasQuantity"": ""T10"", ""HasProperty"": ""T11""}"
