docId	annotSet	annotType	annotId	text	other
S2213671113001306-1520	1	Quantity	T1	30-degrees-of-visual-field	"{""unit"": ""degrees-of-visual-field""}"
S2213671113001306-1520	1	MeasuredEntity	T2	Spectralis	"{""HasProperty"": ""T3""}"
S2213671113001306-1520	1	MeasuredProperty	T3	setting	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S2213671113001306-1520	2	Quantity	T4	60 μm	"{""unit"": ""μm""}"
S2213671113001306-1520	2	MeasuredEntity	T5	volume scans	"{""HasProperty"": ""T6""}"
S2213671113001306-1520	2	MeasuredProperty	T6	distance between each scan	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S2213671113001306-1520	3	Quantity	T7	20 × 20 degrees of visual field	"{""unit"": ""degrees of visual field""}"
S2213671113001306-1520	3	MeasuredEntity	T8	device	"{""HasProperty"": ""T9""}"
S2213671113001306-1520	3	MeasuredProperty	T9	visual field	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S2213671113001306-1520	4	Quantity	T10	4.2 mm	"{""unit"": ""mm""}"
S2213671113001306-1520	4	MeasuredEntity	T11	corneal curvature settings	"{""HasQuantity"": ""T10""}"
S2213671113001306-1520	4	Qualifier	T12	To approximate human optical parameters to rabbit eyes	"{""Qualifies"": ""T10""}"
S2213671113001306-1520	5	Quantity	T13	30 degrees of visual field	"{""unit"": ""degrees of visual field""}"
S2213671113001306-1520	5	MeasuredEntity	T14	HRA mode	"{""HasProperty"": ""T15""}"
S2213671113001306-1520	5	MeasuredProperty	T15	visual field	"{""HasQuantity"": ""T13"", ""HasProperty"": ""T14""}"
