docId	annotSet	annotType	annotId	text	other
S0032386113005454-2601	1	Quantity	T1	20 wt%	"{""unit"": ""wt%""}"
S0032386113005454-2601	1	MeasuredEntity	T2	S-CSR particle content	"{""HasQuantity"": ""T1""}"
S0032386113005454-2601	1	MeasuredProperty	T3	content	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0032386113005454-2601	2	Quantity	T4	20 °C	"{""unit"": ""°C""}"
S0032386113005454-2601	2	Qualifier	T5	At 20 °C	"{""Qualifies"": ""T7""}"
S0032386113005454-2601	3	Quantity	T6	111 MPa	"{""unit"": ""MPa""}"
S0032386113005454-2601	3	MeasuredEntity	T7	unmodified epoxy polymer	"{""HasQuantity"": ""T6""}"
S0032386113005454-2601	3	MeasuredProperty	T8	strength	"{""HasQuantity"": ""T6"", ""HasProperty"": ""T7""}"
S0032386113005454-2601	3	Qualifier	T9	uniaxial tension	"{""Qualifies"": ""T8""}"
S0032386113005454-2601	4	Quantity	T10	63 MPa	"{""unit"": ""MPa""}"
S0032386113005454-2601	4	MeasuredEntity	T11	20 wt% S-CSR-modified epoxy polymer	"{""HasQuantity"": ""T10""}"
S0032386113005454-2601	4	MeasuredProperty	T12	compressive true yield stress	"{""HasQuantity"": ""T10"", ""HasProperty"": ""T11""}"
S0032386113005454-2601	4	Qualifier	T13	approximately linearly	"{""Qualifies"": ""T10""}"
S0032386113005454-2601	4	Qualifier	T14	see Fig. 4	"{""Qualifies"": ""T10""}"
S0032386113005454-2601	4	Qualifier	T15	lowest value	"{""Qualifies"": ""T10""}"
