docId	annotSet	annotType	annotId	text	other
S0016236113008041-3127	1	Quantity	T1	4 major elements	"{""mods"": [""IsCount""]}"
S0016236113008041-3127	1	Quantity	T2	9 minor elements	"{""mods"": [""IsCount""]}"
S0016236113008041-3127	1	Quantity	T3	600 °C	"{""unit"": ""°C""}"
S0016236113008041-3127	1	Quantity	T4	750 °C	"{""unit"": ""°C""}"
S0016236113008041-3127	1	Quantity	T5	1000 °C	"{""unit"": ""°C""}"
S0016236113008041-3127	1	Quantity	T6	20 °C	"{""unit"": ""°C""}"
S0016236113008041-3127	1	MeasuredEntity	T7	elements (C, Ca, O, and H)	"{""HasQuantity"": ""T1""}"
S0016236113008041-3127	1	MeasuredEntity	T8	elements (Ba, Cd, Cr, K, Mg, Ni, Sr, Ti, and Zn)	"{""HasQuantity"": ""T2""}"
S0016236113008041-3127	1	MeasuredEntity	T9	temperature	"{""HasQuantity"": ""T3""}"
S0016236113008041-3127	1	MeasuredEntity	T10	temperature	"{""HasQuantity"": ""T4""}"
S0016236113008041-3127	1	MeasuredEntity	T11	temperature	"{""HasQuantity"": ""T5""}"
S0016236113008041-3127	1	MeasuredEntity	T12	steps	"{""HasQuantity"": ""T6""}"
S0016236113008041-3127	1	MeasuredProperty	T13	range	"{""HasQuantity"": ""T3"", ""HasProperty"": ""T9""}"
S0016236113008041-3127	1	MeasuredProperty	T14	range	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T10""}"
S0016236113008041-3127	1	MeasuredProperty	T15	range	"{""HasQuantity"": ""T5"", ""HasProperty"": ""T11""}"
S0016236113008041-3127	1	MeasuredProperty	T16	steps	"{""HasQuantity"": ""T6"", ""HasProperty"": ""T12""}"
