docId	annotSet	annotType	annotId	text	other
S1359645413009816-2243	1	Quantity	T1	1.5 nm	"{""unit"": ""nm""}"
S1359645413009816-2243	1	MeasuredProperty	T2	nominal resolution	"{""HasQuantity"": ""T1""}"
S1359645413009816-2243	1	MeasuredEntity	T3	LEO 1525 field emission scanning electron microscope	"{""HasProperty"": ""T2""}"
S1359645413009816-2243	1	Qualifier	T4	at 20 kV	"{""Qualifies"": ""T2""}"
S1359645413009816-2243	2	Quantity	T5	20 kV	"{""unit"": ""kV""}"
S1359645413009816-2243	3	Quantity	T6	5 K/min	"{""unit"": ""K/min""}"
S1359645413009816-2243	3	MeasuredProperty	T7	heating rate	"{""HasQuantity"": ""T6""}"
S1359645413009816-2243	3	MeasuredEntity	T8	annealing conditions	"{""HasProperty"": ""T7""}"
S1359645413009816-2243	4	Quantity	T9	about 30 K/min	"{""unit"": ""K/min"", ""mods"": [""IsApproximate""]}"
S1359645413009816-2243	4	MeasuredProperty	T10	cooling rate	"{""HasQuantity"": ""T9""}"
S1359645413009816-2243	4	MeasuredEntity	T11	cooling process	"{""HasProperty"": ""T10""}"
S1359645413009816-2243	4	Qualifier	T12	rapid	"{""Qualifies"": ""T11""}"
