docId	annotSet	annotType	annotId	text	other
S0032386113005454-2865	1	Quantity	T1	10 wt%	"{""unit"": ""wt%""}"
S0032386113005454-2865	1	MeasuredEntity	T2	S-CSR-modified epoxy polymers	"{""HasQuantity"": ""T1""}"
S0032386113005454-2865	1	MeasuredProperty	T3	concentration	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0032386113005454-2865	2	Quantity	T4	20 wt%	"{""unit"": ""wt%""}"
S0032386113005454-2865	2	MeasuredEntity	T5	S-CSR-modified epoxy polymers	"{""HasQuantity"": ""T4""}"
S0032386113005454-2865	2	MeasuredProperty	T6	concentration	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0032386113005454-2865	3	Quantity	T7	0.296 μm	"{""unit"": ""μm"", ""mods"": [""IsMean""]}"
S0032386113005454-2865	3	MeasuredEntity	T8	cavities	"{""HasQuantity"": ""T7""}"
S0032386113005454-2865	3	MeasuredProperty	T9	mean diameter	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S0032386113005454-2865	4	Quantity	T10	0.18 μm	"{""unit"": ""μm"", ""mods"": [""IsMean""]}"
S0032386113005454-2865	4	MeasuredEntity	T11	S-CSR particles	"{""HasQuantity"": ""T10""}"
S0032386113005454-2865	4	MeasuredProperty	T12	mean diameter	"{""HasQuantity"": ""T10"", ""HasProperty"": ""T11""}"
S0032386113005454-2865	5	Quantity	T13	−109 °C	"{""unit"": ""°C""}"
S0032386113005454-2865	5	MeasuredEntity	T14	low-temperature results	"{""HasQuantity"": ""T13""}"
S0032386113005454-2865	5	MeasuredProperty	T15	temperature	"{""HasQuantity"": ""T13"", ""HasProperty"": ""T14""}"
S0032386113005454-2865	5	Qualifier	T16	at −109 °C	"{""Qualifies"": ""T13""}"
