docId	annotSet	annotType	annotId	text	other
S0927024813002961-1357	1	Quantity	T1	0.65%/a	"{""unit"": ""%/a"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	1	MeasuredEntity	T2	devices	"{""HasQuantity"": ""T1""}"
S0927024813002961-1357	1	MeasuredProperty	T3	degradation	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0927024813002961-1357	2	Quantity	T4	initial Staebler–Wronski degradation	"{""unit"": ""degradation"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	2	MeasuredEntity	T5	a-Si-1	"{""HasQuantity"": ""T4""}"
S0927024813002961-1357	2	MeasuredProperty	T6	degradation figure	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0927024813002961-1357	3	Quantity	T7	absolute degradation rate	"{""unit"": ""rate"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	3	MeasuredEntity	T8	a-Si-1	"{""HasQuantity"": ""T7""}"
S0927024813002961-1357	3	MeasuredProperty	T9	degradation	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S0927024813002961-1357	4	Quantity	T10	slightly lower rate	"{""unit"": ""rate"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	4	MeasuredEntity	T11	a-Si-1	"{""HasQuantity"": ""T10""}"
S0927024813002961-1357	4	MeasuredProperty	T12	degradation	"{""HasQuantity"": ""T10"", ""HasProperty"": ""T11""}"
S0927024813002961-1357	5	Quantity	T13	longer period	"{""unit"": ""period"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	5	MeasuredEntity	T14	a-Si-1	"{""HasQuantity"": ""T13""}"
S0927024813002961-1357	5	MeasuredProperty	T15	degradation	"{""HasQuantity"": ""T13"", ""HasProperty"": ""T14""}"
S0927024813002961-1357	6	Quantity	T16	PR degradation	"{""unit"": ""degradation"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	6	MeasuredEntity	T17	devices	"{""HasQuantity"": ""T16""}"
S0927024813002961-1357	6	MeasuredProperty	T18	degradation	"{""HasQuantity"": ""T16"", ""HasProperty"": ""T17""}"
S0927024813002961-1357	7	Quantity	T19	P700 degradation	"{""unit"": ""degradation"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	7	MeasuredEntity	T20	devices	"{""HasQuantity"": ""T19""}"
S0927024813002961-1357	7	MeasuredProperty	T21	degradation	"{""HasQuantity"": ""T19"", ""HasProperty"": ""T20""}"
S0927024813002961-1357	8	Quantity	T22	long-term energy yield estimation	"{""unit"": ""estimation"", ""mods"": [""IsMean""]}"
S0927024813002961-1357	8	MeasuredEntity	T23	devices	"{""HasQuantity"": ""T22""}"
S0927024813002961-1357	8	MeasuredProperty	T24	energy yield	"{""HasQuantity"": ""T22"", ""HasProperty"": ""T23""}"
