docId	annotSet	annotType	annotId	text	other
S0032063312000487-1141	1	Quantity	T1	77%	"{""unit"": ""%"", ""mods"": []}"
S0032063312000487-1141	1	MeasuredEntity	T2	crossings	"{""HasQuantity"": ""T1""}"
S0032063312000487-1141	1	MeasuredProperty	T3	percentage suggesting tailward propagation	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0032063312000487-1141	2	Quantity	T4	77%	"{""unit"": ""%"", ""mods"": []}"
S0032063312000487-1141	2	MeasuredEntity	T5	dawn side crossings	"{""HasQuantity"": ""T4""}"
S0032063312000487-1141	2	MeasuredProperty	T6	percentage of dawn side crossings suggesting tailward propagation	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0032063312000487-1141	3	Quantity	T7	76%	"{""unit"": ""%"", ""mods"": []}"
S0032063312000487-1141	3	MeasuredEntity	T8	dusk side crossings	"{""HasQuantity"": ""T7""}"
S0032063312000487-1141	3	MeasuredProperty	T9	percentage of dusk side crossings suggesting tailward propagation	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S0032063312000487-1141	4	Quantity	T10	89%	"{""unit"": ""%"", ""mods"": []}"
S0032063312000487-1141	4	MeasuredEntity	T11	crossings associated with waves	"{""HasQuantity"": ""T10""}"
S0032063312000487-1141	4	MeasuredProperty	T12	percentage suggesting tailward propagation	"{""HasQuantity"": ""T10"", ""HasProperty"": ""T11""}"
S0032063312000487-1141	5	Quantity	T13	94%	"{""unit"": ""%"", ""mods"": []}"
S0032063312000487-1141	5	MeasuredEntity	T14	dawn side crossings associated with waves	"{""HasQuantity"": ""T13""}"
S0032063312000487-1141	5	MeasuredProperty	T15	percentage of dawn side crossings suggesting tailward propagation	"{""HasQuantity"": ""T13"", ""HasProperty"": ""T14""}"
S0032063312000487-1141	6	Quantity	T16	86%	"{""unit"": ""%"", ""mods"": []}"
S0032063312000487-1141	6	MeasuredEntity	T17	dusk side crossings associated with waves	"{""HasQuantity"": ""T16""}"
S0032063312000487-1141	6	MeasuredProperty	T18	percentage of dusk side crossings suggesting tailward propagation	"{""HasQuantity"": ""T16"", ""HasProperty"": ""T17""}"
