docId	annotSet	annotType	annotId	text	other
S0006322312001096-1190	1	Quantity	T1	3, 5, and 7	"{""mods"": [""IsList""], ""unit"": ""count""}"
S0006322312001096-1190	1	MeasuredEntity	T2	phases	"{""HasQuantity"": ""T1""}"
S0006322312001096-1190	1	MeasuredProperty	T3	phase numbers	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0006322312001096-1190	2	Quantity	T1	14–17	"{""mods"": [""IsRange""], ""unit"": ""years""}"
S0006322312001096-1190	2	MeasuredEntity	T2	data cycles baseline	"{""HasQuantity"": ""T1""}"
S0006322312001096-1190	2	MeasuredProperty	T3	years	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0006322312001096-1190	3	Quantity	T1	5 hours	"{""mods"": [""IsApproximate""], ""unit"": ""hours""}"
S0006322312001096-1190	3	MeasuredEntity	T2	fasting state duration	"{""HasQuantity"": ""T1""}"
S0006322312001096-1190	3	MeasuredProperty	T3	time	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0006322312001096-1190	3	Qualifier	T4	in the fasting state or at least 5 hours after a light, fat-free breakfast	"{""Qualifies"": ""T1""}"
S0006322312001096-1190	4	Quantity	T1	−4°C	"{""unit"": ""°C""}"
S0006322312001096-1190	4	MeasuredEntity	T2	serum for lipid analyses	"{""HasQuantity"": ""T1""}"
S0006322312001096-1190	4	MeasuredProperty	T3	temperature	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0006322312001096-1190	5	Quantity	T1	72 hours	"{""unit"": ""hours""}"
S0006322312001096-1190	5	MeasuredEntity	T2	serum	"{""HasQuantity"": ""T1""}"
S0006322312001096-1190	5	MeasuredProperty	T3	refrigeration time	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0006322312001096-1190	6	Quantity	T1	75 g	"{""unit"": ""grams""}"
S0006322312001096-1190	6	MeasuredEntity	T2	glucose solution	"{""HasQuantity"": ""T1""}"
S0006322312001096-1190	6	MeasuredProperty	T3	mass	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0006322312001096-1190	7	Quantity	T1	2 hours	"{""unit"": ""hours""}"
S0006322312001096-1190	7	MeasuredEntity	T2	postadministration blood samples	"{""HasQuantity"": ""T1""}"
S0006322312001096-1190	7	MeasuredProperty	T3	time	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0006322312001096-1190	8	Quantity	T1	1.4%–3.1%	"{""mods"": [""IsRange""], ""unit"": ""percent""}"
S0006322312001096-1190	8	MeasuredEntity	T2	coefficient of variation	"{""HasQuantity"": ""T1""}"
S0006322312001096-1190	8	MeasuredProperty	T3	variation percentage	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0006322312001096-1190	9	Quantity	T1	7.0 mmol/L	"{""unit"": ""mmol/L""}"
S0006322312001096-1190	9	MeasuredEntity	T2	fasting glucose	"{""HasQuantity"": ""T1""}"
S0006322312001096-1190	9	MeasuredProperty	T3	concentration	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0006322312001096-1190	10	Quantity	T1	11.1 mmol/L	"{""unit"": ""mmol/L""}"
S0006322312001096-1190	10	MeasuredEntity	T2	2-hour postload glucose	"{""HasQuantity"": ""T1""}"
S0006322312001096-1190	10	MeasuredProperty	T3	concentration	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0006322312001096-1190	11	Quantity	T1	5 minutes	"{""unit"": ""minutes""}"
S0006322312001096-1190	11	MeasuredEntity	T2	rest time	"{""HasQuantity"": ""T1""}"
S0006322312001096-1190	11	MeasuredProperty	T3	duration	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0006322312001096-1190	11	Qualifier	T4	after 5 minutes rest	"{""Qualifies"": ""T1""}"
S0006322312001096-1190	12	Quantity	T1	two	"{""mods"": [""IsCount""], ""unit"": ""count""}"
S0006322312001096-1190	12	MeasuredEntity	T2	readings	"{""HasQuantity"": ""T1""}"
S0006322312001096-1190	12	MeasuredProperty	T3	count	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0006322312001096-1190	13	Quantity	T1	12	"{""mods"": [""IsCount""], ""unit"": ""lead""}"
S0006322312001096-1190	13	MeasuredEntity	T2	electrocardiogram	"{""HasQuantity"": ""T1""}"
S0006322312001096-1190	13	MeasuredProperty	T3	lead count	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0006322312001096-1190	14	Quantity	T1	3-1 to 3-3	"{""mods"": [""IsRange""], ""unit"": ""code""}"
S0006322312001096-1190	14	MeasuredEntity	T2	Minnesota code	"{""HasQuantity"": ""T1""}"
S0006322312001096-1190	14	MeasuredProperty	T3	code range	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
