docId	annotSet	annotType	annotId	text	other
S0925443913001385-1621	1	Quantity	T1	27.5%	"{""unit"": ""%""}"
S0925443913001385-1621	1	MeasuredEntity	T2	Human MRPL12	"{""HasQuantity"": ""T1""}"
S0925443913001385-1621	1	MeasuredProperty	T3	identical in amino acid sequence	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0925443913001385-1621	2	Quantity	T4	107 to end	"{""mods"": [""IsRange""]}"
S0925443913001385-1621	2	MeasuredEntity	T5	C-terminal domain (CTD)	"{""HasQuantity"": ""T4""}"
S0925443913001385-1621	3	Quantity	T6	50	"{""mods"": [""IsCount""]}"
S0925443913001385-1621	3	MeasuredEntity	T7	evolution	"{""HasQuantity"": ""T6""}"
S0925443913001385-1621	4	Quantity	T8	51,52	"{""mods"": [""IsList""]}"
S0925443913001385-1621	4	MeasuredEntity	T9	ribosomes lacking the CTD of L12	"{""HasQuantity"": ""T8""}"
S0925443913001385-1621	5	Quantity	T10	2WRL	"{""mods"": [""IsCount""]}"
S0925443913001385-1621	5	MeasuredEntity	T11	Thermus thermophilus 70S ribosome	"{""HasQuantity"": ""T10""}"
S0925443913001385-1621	6	Quantity	T12	3A	"{""mods"": [""IsCount""]}"
S0925443913001385-1621	6	MeasuredEntity	T13	Fig. 3A	"{""HasQuantity"": ""T12""}"
S0925443913001385-1621	7	Quantity	T14	3A/B	"{""mods"": [""IsCount""]}"
S0925443913001385-1621	7	MeasuredEntity	T15	Fig. 3A/B	"{""HasQuantity"": ""T14""}"
S0925443913001385-1621	8	Quantity	T16	52,53	"{""mods"": [""IsList""]}"
S0925443913001385-1621	8	MeasuredEntity	T17	Bacterial L7/L12 CTDs	"{""HasQuantity"": ""T16""}"
S0925443913001385-1621	9	Quantity	T18	54	"{""mods"": [""IsCount""]}"
S0925443913001385-1621	9	MeasuredEntity	T19	elongation factors	"{""HasQuantity"": ""T18""}"
S0925443913001385-1621	10	Quantity	T20	55	"{""mods"": [""IsCount""]}"
S0925443913001385-1621	10	MeasuredEntity	T21	Alanine	"{""HasQuantity"": ""T20""}"
