docId	annotSet	annotType	annotId	text	other
S0019103513005058-4158	1	Quantity	T1	0.51–0.85 m	"{""unit"": ""m"", ""mods"": [""IsRange""]}"
S0019103513005058-4158	1	MeasuredEntity	T2	soil on Mars	"{""HasProperty"": ""T3""}"
S0019103513005058-4158	1	MeasuredProperty	T3	1/e mixing depth	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0019103513005058-4158	1	Qualifier	T4	small post-Noachian impactors have churned the soil on Mars	"{""Qualifies"": ""T1""}"
S0019103513005058-4158	2	Quantity	T5	1.5–2.6 m	"{""unit"": ""m"", ""mods"": [""IsRange""]}"
S0019103513005058-4158	2	MeasuredEntity	T6	soil column	"{""HasProperty"": ""T7""}"
S0019103513005058-4158	2	MeasuredProperty	T7	depth	"{""HasQuantity"": ""T5"", ""HasProperty"": ""T6""}"
S0019103513005058-4158	2	Qualifier	T8	Taking three e-folding depths	"{""Qualifies"": ""T5""}"
S0019103513005058-4158	3	Quantity	T9	∼2 m	"{""unit"": ""m"", ""mods"": [""IsApproximate""]}"
S0019103513005058-4158	3	MeasuredEntity	T10	soil column	"{""HasProperty"": ""T11""}"
S0019103513005058-4158	3	MeasuredProperty	T11	depth	"{""HasQuantity"": ""T9"", ""HasProperty"": ""T10""}"
S0019103513005058-4158	3	Qualifier	T12	Taking three e-folding depths	"{""Qualifies"": ""T9""}"
S0019103513005058-4158	4	Quantity	T13	1 g cm−3	"{""unit"": ""g cm⁻³""}"
S0019103513005058-4158	4	MeasuredEntity	T14	soil	"{""HasProperty"": ""T15""}"
S0019103513005058-4158	4	MeasuredProperty	T15	density	"{""HasQuantity"": ""T13"", ""HasProperty"": ""T14""}"
S0019103513005058-4158	4	Qualifier	T16	(Moore and Jakosky, 1989)	"{""Qualifies"": ""T13""}"
S0019103513005058-4158	5	Quantity	T17	three	"{""mods"": [""IsCount""]}"
S0019103513005058-4158	5	MeasuredEntity	T18	e-folding depths	"{""HasQuantity"": ""T17""}"
