docId	annotSet	annotType	annotId	text	other
S1873506114000075-1242	1	Quantity	T1	approximately 78 ± 0.6%	"{""mods"": [""IsApproximate"", ""IsMeanHasSD""], ""unit"": ""%""}"
S1873506114000075-1242	1	MeasuredEntity	T2	cells	"{""HasQuantity"": ""T1""}"
S1873506114000075-1242	1	MeasuredProperty	T3	Sox17-positive	"{""HasProperty"": ""T2"", ""HasQuantity"": ""T1""}"
S1873506114000075-1242	1	Qualifier	T4	on D5	"{""Qualifies"": ""T1""}"
S1873506114000075-1242	2	Quantity	T5	approximately 88 ± 1.1%	"{""mods"": [""IsApproximate"", ""IsMeanHasSD""], ""unit"": ""%""}"
S1873506114000075-1242	2	MeasuredEntity	T6	cells	"{""HasQuantity"": ""T5""}"
S1873506114000075-1242	2	MeasuredProperty	T7	AFP-positive	"{""HasProperty"": ""T6"", ""HasQuantity"": ""T5""}"
S1873506114000075-1242	2	Qualifier	T8	on D13	"{""Qualifies"": ""T5""}"
S1873506114000075-1242	3	Quantity	T9	approximately 29 ± 0.9%	"{""mods"": [""IsApproximate"", ""IsMeanHasSD""], ""unit"": ""%""}"
S1873506114000075-1242	3	MeasuredEntity	T10	cells	"{""HasQuantity"": ""T9""}"
S1873506114000075-1242	3	MeasuredProperty	T11	ALB-positive	"{""HasProperty"": ""T10"", ""HasQuantity"": ""T9""}"
S1873506114000075-1242	3	Qualifier	T12	on D20	"{""Qualifies"": ""T9""}"
S1873506114000075-1242	4	Quantity	T13	approximately 20 μg/ml	"{""mods"": [""IsApproximate""], ""unit"": ""μg/ml""}"
S1873506114000075-1242	4	MeasuredEntity	T14	ALB secretion	"{""HasQuantity"": ""T13""}"
S1873506114000075-1242	4	MeasuredProperty	T15	concentration	"{""HasProperty"": ""T14"", ""HasQuantity"": ""T13""}"
S1873506114000075-1242	4	Qualifier	T16	on D20	"{""Qualifies"": ""T13""}"
