docId	annotSet	annotType	annotId	text	other
S0025322712001600-2406	1	Quantity	T1	< 9 m	"{""unit"": ""m""}"
S0025322712001600-2406	1	MeasuredEntity	T2	cores	"{""HasQuantity"": ""T1""}"
S0025322712001600-2406	1	MeasuredProperty	T3	length	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0025322712001600-2406	2	Quantity	T4	greater than 10%	"{""unit"": ""%""}"
S0025322712001600-2406	2	MeasuredEntity	T5	clay mineral values	"{""HasQuantity"": ""T4""}"
S0025322712001600-2406	2	MeasuredProperty	T6	value	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0025322712001600-2406	3	Quantity	T7	better than 5% weight	"{""unit"": ""% weight""}"
S0025322712001600-2406	3	MeasuredProperty	T8	uncertainty	"{""HasQuantity"": ""T7""}"
S0025322712001600-2406	3	Qualifier	T9	at the 95% confidence level	"{""Qualifies"": ""T7""}"
S0025322712001600-2406	4	Quantity	T10	95%	"{""unit"": ""%""}"
S0025322712001600-2406	4	MeasuredProperty	T11	confidence level	"{""HasQuantity"": ""T10""}"
