docId	annotSet	annotType	annotId	text	other
S0032063312003054-2458	1	Quantity	T1	43.0%	"{""unit"": ""%"", ""mods"": []}"
S0032063312003054-2458	1	MeasuredEntity	T2	MEX orbits	"{""HasQuantity"": ""T1""}"
S0032063312003054-2458	1	MeasuredProperty	T3	percentage	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0032063312003054-2458	2	Quantity	T4	∼70%	"{""unit"": ""%"", ""mods"": [""IsApproximate""]}"
S0032063312003054-2458	2	MeasuredEntity	T5	electron precipitation signatures	"{""HasQuantity"": ""T4""}"
S0032063312003054-2458	2	MeasuredProperty	T6	percentage	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S0032063312003054-2458	3	Quantity	T7	29.8%	"{""unit"": ""%"", ""mods"": []}"
S0032063312003054-2458	3	MeasuredEntity	T8	MEX orbits	"{""HasQuantity"": ""T7""}"
S0032063312003054-2458	3	MeasuredProperty	T9	percentage	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S0032063312003054-2458	4	Quantity	T10	9.8%	"{""unit"": ""%"", ""mods"": []}"
S0032063312003054-2458	4	MeasuredEntity	T11	MEX orbits	"{""HasQuantity"": ""T10""}"
S0032063312003054-2458	4	MeasuredProperty	T12	percentage	"{""HasQuantity"": ""T10"", ""HasProperty"": ""T11""}"
S0032063312003054-2458	5	Quantity	T13	3.4%	"{""unit"": ""%"", ""mods"": []}"
S0032063312003054-2458	5	MeasuredEntity	T14	MEX orbits	"{""HasQuantity"": ""T13""}"
S0032063312003054-2458	5	MeasuredProperty	T15	percentage	"{""HasQuantity"": ""T13"", ""HasProperty"": ""T14""}"
