docId	annotSet	annotType	annotId	text	other
S1388248113001951-339	1	Quantity	T1	4.0 V	"{""unit"": ""V""}"
S1388248113001951-339	1	MeasuredEntity	T2	cells	"{""HasQuantity"": ""T1""}"
S1388248113001951-339	1	MeasuredProperty	T3	voltage	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S1388248113001951-339	2	Quantity	T4	12 mA g−1	"{""unit"": ""mA g−1""}"
S1388248113001951-339	2	MeasuredEntity	T5	cells	"{""HasQuantity"": ""T4""}"
S1388248113001951-339	2	MeasuredProperty	T6	rate	"{""HasQuantity"": ""T4"", ""HasProperty"": ""T5""}"
S1388248113001951-339	3	Quantity	T7	12 mA g−1–7260 mA g−1	"{""unit"": ""mA g−1"", ""mods"": [""IsRange""]}"
S1388248113001951-339	3	MeasuredEntity	T8	cells	"{""HasQuantity"": ""T7""}"
S1388248113001951-339	3	MeasuredProperty	T9	discharge rate	"{""HasQuantity"": ""T7"", ""HasProperty"": ""T8""}"
S1388248113001951-339	4	Quantity	T10	1.3 mg cm−2	"{""unit"": ""mg cm−2""}"
S1388248113001951-339	4	MeasuredEntity	T11	sample loading on Al foil	"{""HasQuantity"": ""T10""}"
S1388248113001951-339	4	MeasuredProperty	T12	active material	"{""HasQuantity"": ""T10"", ""HasProperty"": ""T11""}"
S1388248113001951-339	4	Qualifier	T13	as the active material	"{""Qualifies"": ""T10""}"
S1388248113001951-339	5	Quantity	T14	2.4 mg cm−2	"{""unit"": ""mg cm−2""}"
S1388248113001951-339	5	MeasuredEntity	T15	sample loading on Al foil	"{""HasQuantity"": ""T14""}"
S1388248113001951-339	5	MeasuredProperty	T16	active material	"{""HasQuantity"": ""T14"", ""HasProperty"": ""T15""}"
S1388248113001951-339	5	Qualifier	T17	as the active material	"{""Qualifies"": ""T14""}"
S1388248113001951-339	6	Quantity	T18	2.2 mg cm−2	"{""unit"": ""mg cm−2""}"
S1388248113001951-339	6	MeasuredEntity	T19	sample loading on Al foil	"{""HasQuantity"": ""T18""}"
S1388248113001951-339	6	MeasuredProperty	T20	active material	"{""HasQuantity"": ""T18"", ""HasProperty"": ""T19""}"
S1388248113001951-339	6	Qualifier	T21	as the active material	"{""Qualifies"": ""T18""}"
