docId	annotSet	annotType	annotId	text	other
S0006322312001096-1194	1	Quantity	T1	10%	"{""unit"": ""%"", ""mods"": [""IsCount""]}"
S0006322312001096-1194	1	MeasuredEntity	T2	increment in risk	"{""HasQuantity"": ""T1""}"
S0006322312001096-1194	2	Quantity	T3	2.84	"{""mods"": [""IsCount""]}"
S0006322312001096-1194	2	MeasuredEntity	T4	stroke risk score-incident stroke association	"{""HasQuantity"": ""T3""}"
S0006322312001096-1194	2	MeasuredProperty	T5	age- and sex-adjusted odds ratio	"{""HasQuantity"": ""T3"", ""HasProperty"": ""T2""}"
S0006322312001096-1194	2	Qualifier	T6	95% confidence interval [CI] 1.66–4.88	"{""Qualifies"": ""T3""}"
S0006322312001096-1194	2	Quantity	T7	95%	"{""unit"": ""%"", ""mods"": [""IsCount""]}"
S0006322312001096-1194	2	Quantity	T8	1.66–4.88	"{""mods"": [""IsRange""]}"
S0006322312001096-1194	3	Quantity	T9	2.25	"{""mods"": [""IsCount""]}"
S0006322312001096-1194	3	MeasuredEntity	T10	CHD risk score-incident CHD association	"{""HasQuantity"": ""T9""}"
S0006322312001096-1194	3	MeasuredProperty	T11	age- and sex-adjusted odds ratio	"{""HasQuantity"": ""T9"", ""HasProperty"": ""T2""}"
S0006322312001096-1194	3	Qualifier	T12	95% confidence interval [CI] 1.92–2.65	"{""Qualifies"": ""T9""}"
S0006322312001096-1194	3	Quantity	T13	95%	"{""unit"": ""%"", ""mods"": [""IsCount""]}"
S0006322312001096-1194	3	Quantity	T14	1.92–2.65	"{""mods"": [""IsRange""]}"
S0006322312001096-1194	4	Quantity	T15	1.34	"{""mods"": [""IsCount""]}"
S0006322312001096-1194	4	MeasuredEntity	T16	CVD risk score with stroke	"{""HasQuantity"": ""T15""}"
S0006322312001096-1194	4	MeasuredProperty	T17	CVD risk score	"{""HasQuantity"": ""T15"", ""HasProperty"": ""T16""}"
S0006322312001096-1194	4	Qualifier	T18	95% confidence interval [CI] 1.11–1.62	"{""Qualifies"": ""T15""}"
S0006322312001096-1194	4	Quantity	T19	95%	"{""unit"": ""%"", ""mods"": [""IsCount""]}"
S0006322312001096-1194	4	Quantity	T20	1.11–1.62	"{""mods"": [""IsRange""]}"
S0006322312001096-1194	5	Quantity	T21	2.14	"{""mods"": [""IsCount""]}"
S0006322312001096-1194	5	MeasuredEntity	T22	CHD	"{""HasQuantity"": ""T21""}"
S0006322312001096-1194	5	MeasuredProperty	T23	CVD risk score	"{""HasQuantity"": ""T21"", ""HasProperty"": ""T22""}"
S0006322312001096-1194	5	Qualifier	T24	95% confidence interval [CI] 1.85–2.48	"{""Qualifies"": ""T21""}"
S0006322312001096-1194	5	Quantity	T25	95%	"{""unit"": ""%"", ""mods"": [""IsCount""]}"
S0006322312001096-1194	5	Quantity	T26	1.85–2.48	"{""mods"": [""IsRange""]}"
