docId	annotSet	annotType	annotId	text	other
S0019103511004994-1399	1	Quantity	T1	62	"{""mods"": [""IsCount""]}"
S0019103511004994-1399	1	MeasuredEntity	T2	satellites	"{""HasQuantity"": ""T1""}"
S0019103511004994-1399	2	Quantity	T3	3.95 Saturn radii RS	"{""unit"": ""Saturn radii RS""}"
S0019103511004994-1399	2	MeasuredEntity	T4	Enceladus	"{""HasProperty"": ""T5""}"
S0019103511004994-1399	2	MeasuredProperty	T5	distance	"{""HasQuantity"": ""T3""}"
S0019103511004994-1399	3	Quantity	T6	60,268 km	"{""unit"": ""km""}"
S0019103511004994-1399	3	MeasuredEntity	T7	Saturn	"{""HasProperty"": ""T8""}"
S0019103511004994-1399	3	MeasuredProperty	T8	radius	"{""HasQuantity"": ""T6""}"
S0019103511004994-1399	4	Quantity	T9	252 km	"{""unit"": ""km""}"
S0019103511004994-1399	4	MeasuredEntity	T10	Enceladus	"{""HasProperty"": ""T11""}"
S0019103511004994-1399	4	MeasuredProperty	T11	radius	"{""HasQuantity"": ""T9""}"
S0019103511004994-1399	4	Qualifier	T12	small	"{""Qualifies"": ""T11""}"
S0019103511004994-1399	4	Qualifier	T13	only	"{""Qualifies"": ""T9""}"
S0019103511004994-1399	5	Quantity	T14	14 times	"{""mods"": [""IsCount""]}"
