docId	annotSet	annotType	annotId	text	other
S0038071711004354-2573	1	Quantity	T1	20–30 cm	"{""unit"": ""cm"", ""mods"": [""IsRange""]}"
S0038071711004354-2573	1	MeasuredEntity	T2	soil profile	"{""HasQuantity"": ""T1""}"
S0038071711004354-2573	1	MeasuredProperty	T3	depth	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0038071711004354-2573	1	Qualifier	T4	constrained within the top	"{""Qualifies"": ""T1""}"
S0038071711004354-2573	2	Quantity	T5	20 cm	"{""unit"": ""cm""}"
S0038071711004354-2573	2	MeasuredEntity	T6	soil profile	"{""HasQuantity"": ""T5""}"
S0038071711004354-2573	2	MeasuredProperty	T7	depth	"{""HasQuantity"": ""T5"", ""HasProperty"": ""T6""}"
S0038071711004354-2573	2	Qualifier	T8	within the top	"{""Qualifies"": ""T5""}"
S0038071711004354-2573	3	Quantity	T9	2013–2017	"{""unit"": ""years"", ""mods"": [""IsRange""]}"
S0038071711004354-2573	3	MeasuredEntity	T10	second commitment period of the Kyoto protocol	"{""HasQuantity"": ""T9""}"
S0038071711004354-2573	3	MeasuredProperty	T11	duration	"{""HasQuantity"": ""T9"", ""HasProperty"": ""T10""}"
S0038071711004354-2573	4	Quantity	T12	six	"{""unit"": ""sites"", ""mods"": [""IsCount""]}"
S0038071711004354-2573	4	MeasuredEntity	T13	Mediterranean forest sites	"{""HasQuantity"": ""T12""}"
S0038071711004354-2573	4	MeasuredProperty	T14	number	"{""HasQuantity"": ""T12"", ""HasProperty"": ""T13""}"
