docId	annotSet	annotType	annotId	text	other
S0167880913001229-1225	1	Quantity	T1	0–10 cm	"{""unit"": ""cm"", ""mods"": [""IsRange""]}"
S0167880913001229-1225	1	MeasuredEntity	T2	soil	"{""HasProperty"": ""T3""}"
S0167880913001229-1225	1	MeasuredProperty	T3	depth	"{""HasQuantity"": ""T1""}"
S0167880913001229-1225	2	Quantity	T1	9-year	"{""unit"": ""years"", ""mods"": [""IsCount""]}"
S0167880913001229-1225	2	MeasuredEntity	T2	period	"{""HasProperty"": ""T3""}"
S0167880913001229-1225	2	MeasuredProperty	T3	duration	"{""HasQuantity"": ""T1""}"
S0167880913001229-1225	3	Quantity	T1	20–40 cm	"{""unit"": ""cm"", ""mods"": [""IsRange""]}"
S0167880913001229-1225	3	MeasuredEntity	T2	soil	"{""HasProperty"": ""T3""}"
S0167880913001229-1225	3	MeasuredProperty	T3	depth	"{""HasQuantity"": ""T1""}"
S0167880913001229-1225	4	Quantity	T1	0.01	"{""unit"": ""p""}"
S0167880913001229-1225	4	Qualifier	T2	significant (p < 0.01)	"{""Qualifies"": ""T4""}"
S0167880913001229-1225	4	MeasuredProperty	T3	significance	"{""HasQuantity"": ""T1""}"
S0167880913001229-1225	5	Quantity	T1	0.01	"{""unit"": ""p""}"
S0167880913001229-1225	5	Qualifier	T2	significant (p < 0.01)	"{""Qualifies"": ""T4""}"
S0167880913001229-1225	5	MeasuredProperty	T3	significance	"{""HasQuantity"": ""T1""}"
