docId	annotSet	annotType	annotId	text	other
S0167610512002292-3305	1	Quantity	T1	1.0 kg	"{""unit"": ""kg""}"
S0167610512002292-3305	1	MeasuredEntity	T2	plate	"{""HasQuantity"": ""T1""}"
S0167610512002292-3305	1	MeasuredProperty	T3	mass	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0167610512002292-3305	2	Quantity	T1	6.35 kg	"{""unit"": ""kg""}"
S0167610512002292-3305	2	MeasuredEntity	T2	plate	"{""HasQuantity"": ""T1""}"
S0167610512002292-3305	2	MeasuredProperty	T3	mass	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0167610512002292-3305	2	Qualifier	T4	typical of a clay roofing tile	"{""Qualifies"": ""T2""}"
S0167610512002292-3305	3	Quantity	T1	12 kg	"{""unit"": ""kg""}"
S0167610512002292-3305	3	MeasuredEntity	T2	plate	"{""HasQuantity"": ""T1""}"
S0167610512002292-3305	3	MeasuredProperty	T3	mass	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0167610512002292-3305	3	Qualifier	T4	rather heavy for a typical roof tile	"{""Qualifies"": ""T2""}"
S0167610512002292-3305	4	Quantity	T1	35 m/s	"{""unit"": ""m/s""}"
S0167610512002292-3305	4	MeasuredEntity	T2	wind	"{""HasProperty"": ""T3""}"
S0167610512002292-3305	4	MeasuredProperty	T3	speed	"{""HasQuantity"": ""T1""}"
S0167610512002292-3305	4	Qualifier	T4	uniform inflow condition	"{""Qualifies"": ""T3""}"
S0167610512002292-3305	4	Qualifier	T5	within the range of full-scale failure wind speeds typically discussed by Visscher and Kopp (2007)	"{""Qualifies"": ""T3""}"
S0167610512002292-3305	5	Quantity	T1	126 km/h	"{""unit"": ""km/h""}"
S0167610512002292-3305	5	MeasuredEntity	T2	wind	"{""HasProperty"": ""T3""}"
S0167610512002292-3305	5	MeasuredProperty	T3	speed	"{""HasQuantity"": ""T1""}"
S0167610512002292-3305	5	Qualifier	T4	uniform inflow condition	"{""Qualifies"": ""T3""}"
S0167610512002292-3305	5	Qualifier	T5	within the range of full-scale failure wind speeds typically discussed by Visscher and Kopp (2007)	"{""Qualifies"": ""T3""}"
