docId	annotSet	annotType	annotId	text	other
S0019103513005058-4302	1	Quantity	T1	3.5–6.1 (×10−4) wt.% N	"{""mods"": [""IsRange""], ""unit"": ""wt.%""}"
S0019103513005058-4302	1	MeasuredEntity	T2	N	"{""HasQuantity"": ""T1""}"
S0019103513005058-4302	1	MeasuredProperty	T3	concentration	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0019103513005058-4302	1	Qualifier	T4	accumulated over 3 byr	"{""Qualifies"": ""T3""}"
S0019103513005058-4302	2	Quantity	T1	3 byr	"{""unit"": ""byr""}"
S0019103513005058-4302	2	MeasuredEntity	T2	accumulation period	"{""HasQuantity"": ""T1""}"
S0019103513005058-4302	2	MeasuredProperty	T3	duration	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0019103513005058-4302	3	Quantity	T1	1.5–2.6 m	"{""mods"": [""IsRange""], ""unit"": ""m""}"
S0019103513005058-4302	3	MeasuredEntity	T2	soil	"{""HasQuantity"": ""T1""}"
S0019103513005058-4302	3	MeasuredProperty	T3	depth	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0019103513005058-4302	3	Qualifier	T4	mixed into 1.5–2.6 m of soil	"{""Qualifies"": ""T3""}"
