docId	annotSet	annotType	annotId	text	other
S0927024813002420-975	1	Quantity	T1	99.9%	"{""unit"": ""%"", ""mods"": [""IsMean""]}"
S0927024813002420-975	1	MeasuredEntity	T2	C60	"{""HasQuantity"": ""T1""}"
S0927024813002420-975	1	MeasuredProperty	T3	pure	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0927024813002420-975	2	Quantity	T4	∼1×10−5 Torr	"{""unit"": ""Torr"", ""mods"": [""IsApproximate""]}"
S0927024813002420-975	2	MeasuredEntity	T5	high vacuum	"{""HasQuantity"": ""T4""}"
S0927024813002420-975	3	Quantity	T6	300±15 °C	"{""unit"": ""°C"", ""mods"": [""HasTolerance""]}"
S0927024813002420-975	3	MeasuredEntity	T7	evaporation	"{""HasProperty"": ""T8""}"
S0927024813002420-975	3	MeasuredProperty	T8	temperature	"{""HasQuantity"": ""T6"", ""HasProperty"": ""T7""}"
S0927024813002420-975	4	Quantity	T9	∼0.5–5 Å/s	"{""unit"": ""Å/s"", ""mods"": [""IsApproximate"", ""IsRange""]}"
S0927024813002420-975	4	MeasuredEntity	T10	PTh and C60 deposition	"{""HasProperty"": ""T11""}"
S0927024813002420-975	4	MeasuredProperty	T11	individual rate	"{""HasQuantity"": ""T9"", ""HasProperty"": ""T10""}"
S0927024813002420-975	5	Quantity	T12	approximately ∼1.5–3 Å/s	"{""unit"": ""Å/s"", ""mods"": [""IsApproximate"", ""IsRange"", ""IsMean""]}"
S0927024813002420-975	5	MeasuredEntity	T13	deposition	"{""HasProperty"": ""T14""}"
S0927024813002420-975	5	MeasuredProperty	T14	average overall rate	"{""HasQuantity"": ""T12"", ""HasProperty"": ""T13""}"
S0927024813002420-975	6	Quantity	T15	20–25	"{""mods"": [""IsCount"", ""IsRange""]}"
S0927024813002420-975	6	MeasuredEntity	T16	evaporated PTh	"{""HasProperty"": ""T17""}"
S0927024813002420-975	6	MeasuredProperty	T17	effective conjugation length	"{""HasQuantity"": ""T15"", ""HasProperty"": ""T16""}"
S0927024813002420-975	7	Quantity	T18	≈2.0 eV	"{""unit"": ""eV"", ""mods"": [""IsApproximate""]}"
S0927024813002420-975	7	MeasuredEntity	T19	evaporated PTh	"{""HasProperty"": ""T20""}"
S0927024813002420-975	7	MeasuredProperty	T20	Eg	"{""HasQuantity"": ""T18"", ""HasProperty"": ""T19""}"
S0927024813002420-975	8	Quantity	T21	~1500–2000 g mol−1	"{""unit"": ""g mol−1"", ""mods"": [""IsApproximate"", ""IsRange""]}"
S0927024813002420-975	8	MeasuredEntity	T22	evaporated PTh	"{""HasProperty"": ""T23""}"
S0927024813002420-975	8	MeasuredProperty	T23	Mw	"{""HasQuantity"": ""T21"", ""HasProperty"": ""T22""}"
S0927024813002420-975	8	Qualifier	T24	Due to the insolubility of PTh	"{""Qualifies"": ""T21""}"
