docId	annotSet	annotType	annotId	text	other
S0960148113005727-855	1	Quantity	T1	1.6 ± 0.2%	"{""unit"": ""%"", ""mods"": [""IsMeanHasSD""]}"
S0960148113005727-855	1	MeasuredEntity	T2	Wind turbines	"{""HasQuantity"": ""T1""}"
S0960148113005727-855	1	MeasuredProperty	T3	output	"{""HasQuantity"": ""T1"", ""HasProperty"": ""T2""}"
S0960148113005727-855	1	Qualifier	T4	per year	"{""Qualifies"": ""T1""}"
S0960148113005727-855	2	Quantity	T5	28.5%	"{""unit"": ""%""}"
S0960148113005727-855	2	MeasuredEntity	T6	load factors	"{""HasQuantity"": ""T5""}"
S0960148113005727-855	2	MeasuredProperty	T7	average load factors	"{""HasQuantity"": ""T5"", ""HasProperty"": ""T6""}"
S0960148113005727-855	3	Quantity	T8	21%	"{""unit"": ""%""}"
S0960148113005727-855	3	MeasuredEntity	T9	load factors	"{""HasQuantity"": ""T8""}"
S0960148113005727-855	3	MeasuredProperty	T10	average load factors	"{""HasQuantity"": ""T8"", ""HasProperty"": ""T9""}"
S0960148113005727-855	4	Quantity	T11	12%	"{""unit"": ""%""}"
S0960148113005727-855	4	MeasuredEntity	T12	a wind farm's output	"{""HasQuantity"": ""T11""}"
S0960148113005727-855	4	MeasuredProperty	T13	degradation	"{""HasQuantity"": ""T11"", ""HasProperty"": ""T12""}"
S0960148113005727-855	5	Quantity	T14	9%	"{""unit"": ""%""}"
S0960148113005727-855	5	MeasuredEntity	T15	the levelised cost of electricity	"{""HasQuantity"": ""T14""}"
S0960148113005727-855	5	MeasuredProperty	T16	increase	"{""HasQuantity"": ""T14"", ""HasProperty"": ""T15""}"
